game_id,season,date_time,game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,total
2013020726,20132014,2014-01-19,5,4,0,5,4,0,1,5,0,4,2,1,5,0,1,0.9134835651671273,0.9084120710322404,7,29,2.625,2.9583333333333335,2.3333333333333335,2.8333333333333335,7
2018020299,20182019,2018-11-18,3,4,0,5,2,0,4,5,1,2,4,0,3,1,0,0.914053086416478,0.9266124864370945,18,26,3.3958333333333335,2.7916666666666665,2.813953488372093,2.488372093023256,8
2018021192,20182019,2019-03-28,2,1,0,5,3,1,2,4,0,5,1,1,6,2,0,0.8907245641713366,0.909069028887454,9,13,3.048780487804878,3.731707317073171,2.707317073170732,3.1219512195121952,7
2016020942,20162017,2017-03-03,5,3,0,3,4,1,3,6,0,5,6,0,1,7,1,0.9188338152515514,0.9134396965739326,9,21,2.902439024390244,2.658536585365854,2.6341463414634148,2.7804878048780486,3
2011021131,20112012,2012-03-25,4,1,1,2,3,0,5,4,1,2,3,1,2,5,0,0.9047159473419687,0.9191596256079715,16,18,3.2954545454545454,2.6363636363636362,2.5531914893617023,2.4893617021276597,7
2017020304,20172018,2017-11-19,3,6,0,1,4,0,2,0,0,4,2,0,2,1,1,0.9212480319174563,0.90520413701997,28,6,2.7045454545454546,2.1363636363636362,2.8181818181818183,2.7045454545454546,4
2018020055,20182019,2018-10-12,4,2,0,4,6,1,3,5,0,3,1,1,0,5,0,0.914053086416478,0.9190521642700892,18,52,3.3958333333333335,2.7916666666666665,2.9591836734693877,2.836734693877551,3
2017021099,20172018,2018-03-17,7,5,0,3,4,0,3,4,0,1,2,1,2,3,0,0.9159362816950397,0.9107419983765438,13,22,2.707317073170732,2.926829268292683,2.9583333333333335,2.7083333333333335,6
2018020510,20182019,2018-12-17,2,3,0,3,4,1,4,3,1,0,1,0,5,2,1,0.9187898018179734,0.9233955244739277,52,14,3.7,2.42,3.4791666666666665,2.7708333333333335,9
2018020497,20182019,2018-12-16,4,0,1,5,2,1,3,4,0,5,3,1,5,7,0,0.9212864695637804,0.9053136285719604,13,10,3.341463414634146,2.8780487804878048,3.2222222222222223,3.2222222222222223,7
2018030312,20182019,2019-05-12,2,3,0,0,3,1,5,2,1,2,1,0,4,0,0,0.9088864771546132,0.8933434278687848,6,12,3.702127659574468,2.6382978723404253,2.8780487804878048,3.268292682926829,8
2016020338,20162017,2016-11-30,2,6,0,3,4,1,3,6,0,5,0,0,1,4,1,0.906104742590348,0.899675032253268,22,10,2.658536585365854,2.7804878048780486,2.1219512195121952,3.048780487804878,6
2013030324,20132014,2014-05-27,2,0,0,3,2,0,1,2,1,1,2,1,4,0,1,0.9250322112290545,0.9321588908711242,26,16,2.9393939393939394,1.696969696969697,2.9705882352941178,2.0588235294117645,7
2015020026,20152016,2015-10-11,5,4,0,2,3,0,5,0,1,3,2,0,5,4,1,0.9308316077010735,0.8987028442774169,16,2,2.9423076923076925,2.230769230769231,2.7777777777777777,2.888888888888889,5
2017021266,20172018,2018-04-08,3,2,1,4,3,1,2,3,0,4,3,0,2,3,0,0.8973221849368752,0.9200947206627882,21,19,2.341463414634146,3.317073170731707,2.595744680851064,2.5106382978723403,7
2016020870,20162017,2017-02-19,5,2,0,1,4,1,4,1,1,5,4,0,1,4,0,0.9148083825741585,0.9126440104067317,5,17,3.2037037037037037,2.537037037037037,2.409090909090909,2.9545454545454546,7
2014020707,20142015,2015-01-28,5,2,0,5,4,1,2,4,1,3,4,0,3,0,0,0.9176838166841745,0.8958087703105,23,24,2.5121951219512195,2.4390243902439024,2.9361702127659575,2.8085106382978724,4
2014020283,20142015,2014-11-21,5,7,0,2,5,0,1,3,0,2,1,0,4,3,1,0.8939262145475589,0.9046893457681243,9,18,2.8780487804878048,3.317073170731707,2.682926829268293,3.0,5
2013020561,20132014,2013-12-24,2,4,0,1,4,0,5,8,0,3,5,1,1,2,0,0.9224025860926406,0.8921630071344029,16,1,3.189189189189189,2.1621621621621623,1.9166666666666667,2.9166666666666665,7
2015021221,20152016,2016-04-09,1,3,0,3,2,1,3,5,1,3,2,0,3,4,1,0.9086701159273038,0.8861182959856622,13,12,2.658536585365854,2.682926829268293,2.317073170731707,3.2195121951219514,7
2016030326,20162017,2017-05-23,3,0,1,4,1,1,4,5,0,4,1,0,2,3,0,0.9083057879185725,0.9145988321147641,18,24,3.0638297872340425,2.404255319148936,2.522727272727273,2.5,9
2016020579,20162017,2017-01-06,2,3,1,4,0,0,0,3,0,4,3,1,4,2,0,0.9233300130769075,0.9113232447716941,15,29,3.0425531914893615,2.1702127659574466,2.4146341463414633,3.024390243902439,5
2013020179,20132014,2013-10-29,3,4,1,2,1,1,1,2,0,6,4,1,6,3,1,0.8926488444141955,0.895934408680573,1,14,2.75,2.4583333333333335,2.75,3.375,3
2018020255,20182019,2018-11-11,3,6,0,4,1,1,0,3,0,3,2,1,4,2,0,0.9159285578373298,0.9012681171365164,15,53,3.4038461538461537,2.5576923076923075,2.5853658536585367,3.3658536585365852,5
2013021201,20132014,2014-04-11,3,2,1,0,4,0,3,6,1,5,4,0,2,1,1,0.9051794450150374,0.8966973361383372,30,19,2.1923076923076925,2.3846153846153846,2.740740740740741,2.5925925925925926,6
2014020802,20142015,2015-02-11,2,3,0,2,3,0,0,2,1,3,5,0,2,3,0,0.9046132670179836,0.8958087703105,13,24,2.4146341463414633,3.0,2.9361702127659575,2.8085106382978724,8
2014020449,20142015,2014-12-15,4,1,1,1,3,0,4,2,1,2,7,0,1,3,0,0.9144483530823786,0.9042842768733624,16,20,3.5098039215686274,2.372549019607843,2.3658536585365852,2.951219512195122,3
2013020133,20132014,2013-10-22,6,3,0,0,4,0,3,2,1,2,3,1,1,3,0,0.8833750883005475,0.9321588908711242,13,16,2.7083333333333335,3.375,2.9705882352941178,2.0588235294117645,5
2018020011,20182019,2018-10-05,1,0,0,3,2,0,2,1,0,4,3,0,3,2,0,0.9099988679880189,0.9190521642700892,19,52,2.8048780487804876,2.5365853658536586,2.9591836734693877,2.836734693877551,6
2011021152,20112012,2012-03-29,3,2,0,6,0,1,3,2,0,4,2,1,3,4,0,0.9277973293509125,0.8937428131056742,23,21,3.018181818181818,2.2,2.6097560975609757,3.3658536585365852,1
2016030111,20162017,2017-04-12,4,0,1,3,6,0,4,1,1,3,5,0,2,1,0,0.910303926790141,0.9142779951988452,8,3,2.5609756097560976,2.5121951219512195,2.6136363636363638,2.9318181818181817,2
2014020625,20142015,2015-01-12,5,2,1,4,5,1,2,4,1,3,1,1,3,1,0,0.9144483530823786,0.9044604995284238,16,30,3.5098039215686274,2.372549019607843,2.3541666666666665,2.9583333333333335,5
2017020402,20172018,2017-12-03,0,5,0,5,3,0,5,3,0,6,2,1,4,1,1,0.9115325090308081,0.9111736488977263,23,10,2.1707317073170733,2.8048780487804876,3.0454545454545454,3.0454545454545454,3
2018020128,20182019,2018-10-24,1,3,0,5,4,0,2,1,1,4,3,0,1,3,0,0.9256507606322308,0.9266124864370945,25,26,3.1219512195121952,2.4146341463414633,2.813953488372093,2.488372093023256,6
2011020298,20112012,2011-11-23,4,0,0,3,1,0,0,5,0,0,1,0,2,1,1,0.9126307901254914,0.9208148348144086,19,26,2.951219512195122,2.5853658536585367,2.659090909090909,2.409090909090909,5
2018020515,20182019,2018-12-18,4,3,1,2,5,0,1,3,0,2,1,0,4,3,1,0.8907245641713366,0.929037666202977,9,18,3.048780487804878,3.731707317073171,3.0851063829787235,2.5319148936170213,7
2016020223,20162017,2016-11-13,4,3,0,2,5,0,1,4,0,1,0,1,3,2,0,0.907985810307178,0.916512110745902,52,26,2.731707317073171,2.8780487804878048,2.86046511627907,2.4651162790697674,5
2011030135,20112012,2012-04-21,2,5,0,4,3,1,3,1,0,2,3,1,3,2,1,0.9155714161083037,0.9072980039837518,13,1,2.5609756097560976,2.682926829268293,1.951219512195122,2.6341463414634148,3
2016020256,20162017,2016-11-19,3,2,1,3,2,0,7,1,1,2,3,0,5,3,0,0.9233300130769075,0.9126440104067317,15,17,3.0425531914893615,2.1702127659574466,2.409090909090909,2.9545454545454546,1
2018021241,20182019,2019-04-04,5,4,1,3,2,1,0,1,0,2,5,0,1,6,0,0.9244224361260286,0.9174449120565183,24,20,3.0,2.5348837209302326,2.658536585365854,2.8780487804878048,4
2018020503,20182019,2018-12-16,2,3,1,3,0,1,5,0,1,2,4,0,3,1,0,0.9256018536088564,0.8995217519137845,21,25,3.477272727272727,2.477272727272727,2.6097560975609757,3.073170731707317,10
2016021015,20162017,2017-03-13,3,0,1,5,2,1,4,5,0,3,4,0,2,3,1,0.9062806767797283,0.9025021519645315,28,25,2.9056603773584904,2.6037735849056602,3.127659574468085,3.0638297872340425,6
2016020859,20162017,2017-02-18,3,0,1,0,4,0,7,3,1,5,1,0,3,1,0,0.910303926790141,0.9040915163929594,8,52,2.5609756097560976,2.5121951219512195,2.5121951219512195,2.951219512195122,4
2017021093,20172018,2018-03-16,1,2,1,7,4,0,4,6,0,2,3,0,1,2,1,0.9216976186902919,0.884890244514436,9,25,2.62,2.4,2.268292682926829,3.5121951219512195,5
2015020388,20152016,2015-12-05,3,2,1,4,1,1,3,4,0,0,1,1,4,3,0,0.9099291007734311,0.918204830013993,52,15,3.116279069767442,2.604651162790698,2.6875,2.5416666666666665,3
2018020570,20182019,2018-12-28,2,1,1,3,2,0,0,5,0,1,2,0,2,5,0,0.9159285578373298,0.8933434278687848,15,12,3.4038461538461537,2.5576923076923075,2.8780487804878048,3.268292682926829,4
2014020073,20142015,2014-10-19,2,1,0,2,5,0,4,1,0,4,5,1,5,4,0,0.9176838166841745,0.9123193649843714,23,14,2.5121951219512195,2.4390243902439024,2.6744186046511627,2.7209302325581395,6
2017020847,20172018,2018-02-11,1,3,0,1,2,1,2,1,1,3,4,0,3,0,0,0.9157629041660358,0.8937037405747742,12,21,2.682926829268293,2.6097560975609757,1.7073170731707317,3.4634146341463414,4
2016020368,20162017,2016-12-04,2,5,0,0,1,0,1,4,0,5,7,1,4,1,0,0.9067779225939343,0.9113232447716941,53,29,2.975609756097561,2.7560975609756095,2.4146341463414633,3.024390243902439,5
2018020019,20182019,2018-10-06,2,1,0,0,6,0,4,3,0,2,3,1,2,3,0,0.9047999763088622,0.909069028887454,14,13,3.5098039215686274,2.9607843137254903,2.707317073170732,3.1219512195121952,3
2013020787,20132014,2014-01-27,4,0,0,2,3,1,6,2,0,1,3,0,6,3,0,0.907814306811983,0.8825776233708303,22,18,2.5416666666666665,2.9583333333333335,2.1666666666666665,3.3333333333333335,6
2017021131,20172018,2018-03-21,4,0,1,2,3,0,1,2,0,4,3,0,5,2,1,0.9212480319174563,0.9149393851340251,28,1,2.7045454545454546,2.1363636363636362,2.1707317073170733,3.0,8
2013020468,20132014,2013-12-11,1,4,0,1,2,0,1,3,0,3,5,1,1,7,0,0.907814306811983,0.9028115074140306,22,12,2.5416666666666665,2.9583333333333335,2.5416666666666665,3.2083333333333335,9
2013020400,20132014,2013-12-01,1,3,1,0,1,0,3,4,1,4,1,0,3,1,0,0.9042202143362577,0.8969941832855238,21,30,2.7083333333333335,2.8333333333333335,2.6666666666666665,3.037037037037037,5
2017020720,20172018,2018-01-21,2,3,0,3,5,0,3,4,1,1,6,0,4,1,0,0.9189028809603615,0.9091303336430282,22,23,3.0,2.4893617021276597,2.268292682926829,3.1219512195121952,7
2014020487,20142015,2014-12-21,1,5,1,2,5,1,2,5,0,1,4,0,3,4,1,0.9156003332317273,0.8947965090866945,29,16,3.1363636363636362,2.6363636363636362,2.92,3.08,5
2017020986,20172018,2018-03-02,1,6,0,5,3,0,0,6,0,4,5,0,1,2,1,0.9045303260929279,0.917072748655352,25,14,3.1707317073170733,2.8780487804878048,2.5853658536585367,2.658536585365854,9
2015021047,20152016,2016-03-16,2,3,1,1,2,1,3,2,0,3,4,1,4,7,0,0.9175745600251273,0.9277373126158147,7,8,2.024390243902439,2.926829268292683,2.3617021276595747,2.276595744680851,5
2011020727,20112012,2012-01-25,5,0,0,2,3,1,2,3,1,2,5,0,2,4,1,0.9155714161083037,0.9102869356421412,13,4,2.5609756097560976,2.682926829268293,3.0434782608695654,2.847826086956522,5
2018020092,20182019,2018-10-18,1,0,1,4,3,0,4,3,0,2,1,1,2,9,0,0.9220901684856183,0.906433261558742,29,4,2.8181818181818183,2.522727272727273,3.0681818181818183,3.022727272727273,9
2013020969,20132014,2014-03-10,5,7,0,2,5,0,1,3,0,2,1,0,4,3,1,0.9339378163720441,0.8825776233708303,9,18,2.607142857142857,2.0,2.1666666666666665,3.3333333333333335,7
2013020729,20132014,2014-01-19,0,1,1,6,3,1,7,4,1,1,4,1,6,1,1,0.9112109849386864,0.9063810932889113,4,2,2.9166666666666665,2.6666666666666665,2.7777777777777777,2.888888888888889,10
2012020044,20122013,2013-01-25,3,5,0,4,2,1,1,5,0,2,6,1,5,2,0,0.9241080469683336,0.9181124735461961,13,9,2.6222222222222222,2.466666666666667,3.111111111111111,2.7111111111111112,4
2016020986,20162017,2017-03-10,3,4,0,3,2,0,1,4,1,2,4,0,4,5,0,0.9062581768588011,0.9105075783694794,10,4,2.707317073170732,2.951219512195122,2.5,2.840909090909091,6
2012020320,20122013,2013-03-05,2,4,0,2,3,1,4,1,0,5,3,0,3,4,1,0.8971116004074,0.9072327404008952,10,1,2.6341463414634148,3.073170731707317,2.574074074074074,2.574074074074074,6
2018020343,20182019,2018-11-24,2,3,1,1,2,1,2,1,0,2,0,1,3,0,0,0.9099988679880189,0.929037666202977,19,18,2.8048780487804876,2.5365853658536586,3.0851063829787235,2.5319148936170213,8
2013020342,20132014,2013-11-23,2,4,0,2,3,0,4,3,0,2,1,1,1,5,0,0.8973289253042256,0.8969941832855238,52,30,2.8333333333333335,2.75,2.6666666666666665,3.037037037037037,5
2016020221,20162017,2016-11-13,1,6,0,3,5,1,0,6,0,1,4,0,3,4,0,0.9067779225939343,0.9194916324780823,53,6,2.975609756097561,2.7560975609756095,3.1463414634146343,2.4634146341463414,3
2016020827,20162017,2017-02-12,7,4,0,4,3,0,8,4,1,2,1,0,1,4,1,0.906104742590348,0.9021299105270519,22,16,2.658536585365854,2.7804878048780486,2.7555555555555555,2.977777777777778,6
2012020463,20122013,2013-03-24,3,4,1,3,2,0,0,3,0,0,5,0,4,2,1,0.9070529947483018,0.9081889766813686,25,21,2.731707317073171,2.7560975609756095,2.5853658536585367,2.8292682926829267,7
2013020695,20132014,2014-01-14,3,2,0,2,3,1,0,1,0,1,3,0,2,3,0,0.9250322112290545,0.9090747673721429,26,23,2.9393939393939394,1.696969696969697,2.3846153846153846,2.923076923076923,1
2018020993,20182019,2019-03-02,5,3,1,2,3,0,4,5,1,1,2,1,3,0,0,0.8932264657088962,0.9070113992490879,2,15,3.4146341463414633,3.731707317073171,3.111111111111111,3.0925925925925926,4
2018020817,20182019,2019-02-06,0,4,0,5,2,1,3,2,1,1,2,0,0,3,1,0.914053086416478,0.9012681171365164,18,53,3.3958333333333335,2.7916666666666665,2.5853658536585367,3.3658536585365852,7
2015020313,20152016,2015-11-24,0,4,0,3,1,1,2,3,0,1,2,0,4,3,0,0.9086701159273038,0.9035937286450383,13,26,2.658536585365854,2.682926829268293,2.5365853658536586,2.8780487804878048,4
2014020645,20142015,2015-01-16,2,6,0,2,1,0,3,2,0,3,1,1,3,2,0,0.9088238215266724,0.9044604995284238,7,30,2.1707317073170733,2.975609756097561,2.3541666666666665,2.9583333333333335,7
2011020786,20112012,2012-02-08,5,2,1,3,1,0,1,4,0,2,3,1,2,4,0,0.9115192860494312,0.9072980039837518,3,1,3.0930232558139537,2.488372093023256,1.951219512195122,2.6341463414634148,1
2016020490,20162017,2016-12-21,0,1,0,2,3,0,4,2,0,2,1,0,1,2,0,0.898618516479266,0.9196060864357388,25,19,3.2291666666666665,2.6666666666666665,2.9215686274509802,2.607843137254902,5
2017020738,20172018,2018-01-24,2,1,0,2,6,1,3,0,0,0,6,1,4,1,0,0.9045303260929279,0.9096570347639117,25,13,3.1707317073170733,2.8780487804878048,2.4146341463414633,2.8536585365853657,7
2017020122,20172018,2017-10-22,4,3,0,4,6,0,2,0,1,2,4,0,5,4,1,0.9057668776412305,0.9091303336430282,17,23,2.5609756097560976,2.682926829268293,2.268292682926829,3.1219512195121952,5
2013020740,20132014,2014-01-20,3,6,0,4,7,0,4,1,0,1,6,0,4,2,0,0.8862462863297639,0.8883995882351693,2,4,3.0,3.185185185185185,2.625,3.2083333333333335,7
2018021023,20182019,2019-03-06,3,2,1,4,3,0,3,4,0,1,0,1,2,5,0,0.9047999763088622,0.9190521642700892,14,52,3.5098039215686274,2.9607843137254903,2.9591836734693877,2.836734693877551,7
2016020056,20162017,2016-10-20,1,0,1,4,2,1,2,4,0,4,3,1,2,5,0,0.9147857380463367,0.9177414663690299,13,15,3.0454545454545454,2.522727272727273,2.9361702127659575,2.404255319148936,6
2014020337,20142015,2014-11-29,2,3,1,1,2,1,3,2,0,3,4,1,4,7,0,0.9088238215266724,0.913646232460553,7,8,2.1707317073170733,2.975609756097561,2.8,2.74,3
2013020975,20132014,2014-03-11,3,2,0,4,7,0,1,6,0,2,5,1,2,5,0,0.9122286255173754,0.9191274481155632,24,10,3.0,2.5714285714285716,2.9285714285714284,2.6785714285714284,4
2015020775,20152016,2016-02-06,3,2,0,0,3,1,1,5,0,5,0,0,2,7,0,0.9314113614451139,0.918204830013993,1,15,2.2195121951219514,2.1951219512195124,2.6875,2.5416666666666665,5
2014020144,20142015,2014-10-31,5,1,1,1,2,0,9,3,1,4,2,1,3,1,1,0.9099608676995511,0.8958087703105,19,24,3.3863636363636362,2.409090909090909,2.9361702127659575,2.8085106382978724,2
2017020730,20172018,2018-01-23,2,4,0,5,1,0,2,1,0,5,2,1,1,2,0,0.9076557348817669,0.9160320736930831,20,7,3.1627906976744184,2.7906976744186047,2.292682926829268,3.073170731707317,3
2018020651,20182019,2019-01-07,5,0,0,4,2,1,3,2,0,3,2,1,5,1,0,0.9244224361260286,0.9081482524185458,24,22,3.0,2.5348837209302326,2.7560975609756095,2.975609756097561,4
2016020121,20162017,2016-10-30,2,3,1,1,4,0,2,3,0,7,4,1,4,2,0,0.9126606183018093,0.9177414663690299,23,15,2.341463414634146,2.8780487804878048,2.9361702127659575,2.404255319148936,7
2016020485,20162017,2016-12-21,4,3,1,1,2,0,2,8,0,1,4,0,3,4,1,0.910303926790141,0.9145988321147641,8,24,2.5609756097560976,2.5121951219512195,2.522727272727273,2.5,6
2012020364,20122013,2013-03-10,3,0,0,4,1,0,1,3,0,4,3,0,3,0,0,0.9319219387263405,0.9126243190450685,26,20,2.42,1.92,2.268292682926829,2.926829268292683,8
2016020222,20162017,2016-11-13,1,4,0,3,4,0,4,1,0,2,3,1,1,2,0,0.8945393405355543,0.9142779951988452,20,3,3.1463414634146343,3.048780487804878,2.6136363636363638,2.9318181818181817,5
2011020977,20112012,2012-03-04,1,2,1,3,5,0,1,5,0,2,6,1,5,2,0,0.9155714161083037,0.8974910666684731,13,9,2.5609756097560976,2.682926829268293,2.3902439024390243,3.2439024390243905,6
2014021127,20142015,2015-03-29,5,2,1,2,3,0,4,1,0,2,5,1,3,2,0,0.9176838166841745,0.8970963619461653,23,25,2.5121951219512195,2.4390243902439024,2.590909090909091,3.1818181818181817,7
2014020763,20142015,2015-02-06,3,0,1,4,1,1,4,5,0,4,1,0,2,3,0,0.8952858773673511,0.8958087703105,18,24,2.5853658536585367,2.902439024390244,2.9361702127659575,2.8085106382978724,7
2018020633,20182019,2019-01-05,2,6,1,2,3,0,3,1,0,3,1,0,5,1,1,0.9256018536088564,0.9128444565350728,21,3,3.477272727272727,2.477272727272727,2.5609756097560976,3.4390243902439024,7
2015020505,20152016,2015-12-22,1,5,0,4,2,0,6,3,0,3,2,0,3,4,1,0.9214934975596836,0.9045709984246695,21,10,2.926829268292683,2.707317073170732,1.9268292682926829,3.268292682926829,11
2018030221,20182019,2019-04-26,2,3,0,4,3,0,2,4,1,2,5,0,2,5,0,0.8932264657088962,0.8933434278687848,2,12,3.4146341463414633,3.731707317073171,2.8780487804878048,3.268292682926829,1
2014030316,20142015,2015-05-27,2,4,1,3,2,0,3,4,0,4,3,0,4,3,1,0.9120340362364547,0.9216807399025099,14,3,3.13953488372093,2.6511627906976742,2.814814814814815,2.5185185185185186,10
2018020013,20182019,2018-10-05,1,3,1,0,1,0,3,4,1,4,1,0,3,1,0,0.9256018536088564,0.8992807343917413,21,30,3.477272727272727,2.477272727272727,2.7045454545454546,3.5,5
2011020109,20112012,2011-10-24,0,3,1,0,4,0,2,4,0,2,6,0,3,1,0,0.9116211891448734,0.9163000987654392,24,27,3.090909090909091,2.75,2.744186046511628,2.883720930232558,9
2015020279,20152016,2015-11-20,0,2,0,2,4,0,3,4,0,0,1,0,4,5,1,0.9206482674659874,0.9120480501116277,4,28,2.951219512195122,2.4878048780487805,2.7804878048780486,2.8536585365853657,1
2013021185,20132014,2014-04-08,2,3,1,2,3,1,2,5,0,2,3,1,2,4,1,0.8833750883005475,0.8883995882351693,13,4,2.7083333333333335,3.375,2.625,3.2083333333333335,7
2015020545,20152016,2015-12-30,2,3,1,3,2,1,3,1,0,2,1,0,1,6,0,0.9086701159273038,0.9277373126158147,13,8,2.658536585365854,2.682926829268293,2.3617021276595747,2.276595744680851,4
2013020316,20132014,2013-11-20,2,1,1,1,4,1,4,1,0,0,3,0,3,4,0,0.9156263920325164,0.8825776233708303,17,18,2.7666666666666666,2.3666666666666667,2.1666666666666665,3.3333333333333335,2
2014020021,20142015,2014-10-11,5,2,1,0,4,1,1,2,1,2,4,0,5,2,0,0.9120340362364547,0.9195783495616308,14,9,3.13953488372093,2.6511627906976742,2.8780487804878048,3.1463414634146343,5
2013020563,20132014,2013-12-24,4,1,1,3,1,1,3,2,0,1,3,1,6,0,0,0.8846947679385518,0.8966973361383372,20,19,3.25,3.3333333333333335,2.740740740740741,2.5925925925925926,7
2011020257,20112012,2011-11-17,5,4,0,1,3,0,2,1,0,0,1,1,1,3,0,0.9144675104996942,0.9072980039837518,7,1,2.977272727272727,2.727272727272727,1.951219512195122,2.6341463414634148,8
2018030247,20182019,2019-05-09,3,4,1,4,2,0,0,3,0,2,1,1,3,4,0,0.9142132125405481,0.8971128213174921,28,21,3.347826086956522,2.5217391304347827,2.7045454545454546,3.409090909090909,5
2013020220,20132014,2013-11-06,2,3,0,1,3,0,1,4,0,0,3,1,1,4,0,0.9050188707350022,0.8966973361383372,8,19,2.814814814814815,2.5925925925925926,2.740740740740741,2.5925925925925926,5
2013020186,20132014,2013-10-31,3,4,1,6,4,1,0,2,0,4,2,1,4,5,0,0.9251101004180327,0.9168053512569844,23,17,2.8076923076923075,2.3076923076923075,2.3125,2.53125,3
2015020060,20152016,2015-10-16,4,3,0,4,3,0,4,1,0,0,3,0,5,4,1,0.9113579363016608,0.8861182959856622,17,12,2.9318181818181817,2.522727272727273,2.317073170731707,3.2195121951219514,8
2014020157,20142015,2014-11-01,4,1,0,1,2,0,1,4,0,2,1,1,3,0,0,0.9164476805052273,0.9162170049072902,1,29,2.5609756097560976,2.2439024390243905,2.522727272727273,2.75,5
2015020306,20152016,2015-11-23,5,3,1,5,3,1,4,2,0,1,4,0,1,2,0,0.9196636323886811,0.8987028442774169,8,2,2.872340425531915,2.3617021276595747,2.7777777777777777,2.888888888888889,6
2016020958,20162017,2017-03-05,3,2,1,1,7,0,5,1,1,4,1,0,2,3,0,0.907985810307178,0.9134396965739326,52,21,2.731707317073171,2.8780487804878048,2.6341463414634148,2.7804878048780486,7
2014020027,20142015,2014-10-12,3,6,0,1,4,1,3,2,0,1,5,0,1,2,0,0.8952858773673511,0.8970963619461653,18,25,2.5853658536585367,2.902439024390244,2.590909090909091,3.1818181818181817,5
2017030183,20172018,2018-04-17,0,1,0,5,2,1,2,3,1,2,6,0,3,4,0,0.9212480319174563,0.9002603658502097,28,24,2.7045454545454546,2.1363636363636362,2.5918367346938775,2.938775510204082,9
2014020973,20142015,2015-03-08,4,1,0,1,5,0,4,2,1,2,0,0,4,1,0,0.9046132670179836,0.8991592786372599,13,2,2.4146341463414633,3.0,2.8292682926829267,3.1951219512195124,7
2016021035,20162017,2017-03-16,2,5,0,5,4,0,1,3,0,4,2,1,0,3,1,0.9107806248996554,0.9126440104067317,21,17,2.6341463414634148,3.073170731707317,2.409090909090909,2.9545454545454546,4
