game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,game6home,game6away,game6isHome,game7home,game7away,game7isHome,game8home,game8away,game8isHome,game9home,game9away,game9isHome,game10home,game10away,game10isHome,home_perc,away_perc
3,6,1,3,2,1,3,2,1,1,4,1,1,2,1,1,2,0,3,2,0,2,1,0,6,3,0,3,4,0,0.85,0.9629629629629629
2,6,1,0,1,1,3,4,1,3,4,1,6,3,1,3,7,0,2,3,0,2,4,0,3,0,0,3,2,0,0.9583333333333334,0.88
4,5,1,3,2,1,2,3,1,4,3,1,4,2,1,0,2,0,1,3,0,2,4,0,2,3,0,2,3,0,0.9375,0.9310344827586207
6,2,1,0,3,1,6,3,1,2,4,1,4,1,1,4,1,0,3,2,0,2,1,0,3,2,0,4,2,0,0.8787878787878788,0.9642857142857143
2,4,1,2,5,1,4,2,1,4,3,1,5,3,1,1,4,0,1,0,0,2,5,0,3,2,0,6,7,0,0.7142857142857143,0.9166666666666666
3,4,1,4,5,1,4,3,1,1,4,1,3,2,1,5,2,0,2,1,0,1,3,0,2,3,0,5,3,0,0.8620689655172413,0.9444444444444444
4,1,1,3,2,1,3,2,1,3,2,1,5,1,1,4,2,0,0,3,0,4,3,0,2,6,0,3,2,0,0.9090909090909091,0.967741935483871
1,4,1,1,3,1,1,3,1,3,2,1,1,3,1,2,4,0,4,1,0,4,6,0,2,4,0,3,1,0,0.8636363636363636,0.9032258064516129
2,1,1,2,3,1,5,3,1,1,4,1,4,3,1,2,1,0,6,3,0,8,3,0,2,6,0,3,1,0,0.9333333333333333,0.85
2,0,1,4,0,1,4,2,1,5,3,1,4,2,1,1,2,0,3,0,0,5,2,0,2,3,0,2,5,0,0.9428571428571428,0.9166666666666666
2,1,1,5,4,1,4,1,1,3,2,1,2,5,1,3,2,0,5,8,0,4,3,0,2,1,0,5,2,0,0.8529411764705882,0.8484848484848485
6,3,1,2,3,1,3,2,1,6,3,1,2,3,1,3,4,0,2,1,0,5,2,0,4,1,0,2,3,0,0.9333333333333333,0.918918918918919
2,1,1,3,2,1,2,1,1,5,2,1,8,4,1,1,3,0,4,5,0,2,1,0,4,2,0,1,3,0,0.967741935483871,0.8666666666666667
4,1,1,2,1,1,4,3,1,2,4,1,1,4,1,2,3,0,1,3,0,3,2,0,8,3,0,6,2,0,0.8076923076923077,0.8421052631578947
4,3,1,3,7,1,3,6,1,2,3,1,2,3,1,2,1,0,1,2,0,4,3,0,6,1,0,4,5,0,0.8823529411764706,0.9090909090909091
1,2,1,6,1,1,4,3,1,4,1,1,2,3,1,2,3,0,1,3,0,3,2,0,3,2,0,1,0,0,0.96,0.9393939393939394
5,1,1,4,1,1,0,1,1,3,2,1,1,0,1,6,4,0,1,2,0,1,4,0,0,4,0,4,0,0,0.8888888888888888,1.0
2,1,1,3,1,1,4,1,1,3,1,1,2,1,1,5,1,0,3,2,0,2,1,0,3,1,0,2,1,0,0.9523809523809523,0.9655172413793104
1,4,1,4,1,1,0,3,1,2,3,1,4,7,1,4,3,0,5,2,0,2,3,0,5,2,0,4,2,0,0.9142857142857143,0.8235294117647058
1,2,1,2,1,1,3,0,1,1,4,1,2,1,1,4,2,0,5,2,0,2,3,0,4,1,0,5,4,0,0.8809523809523809,0.9777777777777777
4,2,1,1,2,1,2,4,1,3,2,1,0,4,1,2,5,0,1,5,0,2,3,0,3,0,0,5,2,0,0.8181818181818182,0.8888888888888888
3,1,1,4,8,1,1,2,1,2,1,1,0,1,1,3,1,0,4,3,0,3,2,0,3,1,0,2,3,0,0.9487179487179487,0.9782608695652174
1,4,1,5,4,1,1,4,1,2,3,1,5,1,1,5,2,0,4,3,0,2,3,0,4,5,0,4,3,0,0.8918918918918919,0.967741935483871
5,1,1,1,2,1,0,4,1,7,5,1,1,2,1,5,1,0,2,4,0,3,2,0,5,3,0,6,3,0,0.875,0.9565217391304348
2,1,1,5,3,1,1,4,1,5,2,1,3,2,1,5,1,0,2,4,0,6,4,0,1,2,0,2,3,0,0.9428571428571428,0.9310344827586207
3,0,1,4,1,1,3,2,1,2,5,1,3,1,1,1,2,0,5,2,0,4,1,0,4,1,0,6,4,0,0.8648648648648649,0.9642857142857143
3,2,1,3,4,1,4,2,1,3,0,1,4,1,1,2,1,0,4,1,0,0,3,0,5,2,0,2,3,0,0.9473684210526315,0.9666666666666667
2,3,1,3,1,1,1,4,1,6,3,1,5,0,1,4,3,0,4,2,0,2,3,0,6,3,0,5,0,0,0.8148148148148148,1.0
5,3,1,1,4,1,5,2,1,3,2,1,4,2,1,2,3,0,3,4,0,3,2,0,5,4,0,3,2,0,0.9302325581395349,0.9473684210526315
1,0,1,1,3,1,4,5,1,1,3,1,3,2,1,7,5,0,4,7,0,3,5,0,4,3,0,4,1,0,0.9,0.92
1,3,1,5,1,1,7,4,1,4,2,1,4,3,1,1,0,0,1,4,0,1,5,0,2,3,0,3,4,0,0.8695652173913043,0.9032258064516129
0,3,1,2,3,1,1,2,1,5,1,1,2,3,1,3,1,0,3,2,0,5,2,0,2,3,0,4,1,0,0.84,0.9259259259259259
1,2,1,1,8,1,4,3,1,5,2,1,4,7,1,1,2,0,4,6,0,1,3,0,2,4,0,4,7,0,0.8461538461538461,0.8536585365853658
1,2,1,1,3,1,1,2,1,2,3,1,2,3,1,5,3,0,7,2,0,1,5,0,3,1,0,3,1,0,0.9354838709677419,0.875
3,2,1,1,4,1,3,2,1,1,3,1,0,5,1,3,1,0,1,2,0,3,5,0,4,1,0,4,0,0,0.84,0.84375
3,4,1,5,3,1,2,1,1,2,3,1,4,3,1,5,2,0,2,5,0,2,1,0,2,1,0,2,1,0,0.95,0.9090909090909091
4,2,1,0,3,1,4,1,1,5,1,1,1,3,1,2,1,0,3,4,0,4,2,0,2,3,0,4,3,0,0.875,0.9090909090909091
1,4,1,2,3,1,3,4,1,1,2,1,4,5,1,4,3,0,4,2,0,4,2,0,0,1,0,3,1,0,0.9117647058823529,0.8387096774193549
4,3,1,3,2,1,1,2,1,1,2,1,1,2,1,4,5,0,1,0,0,1,4,0,4,3,0,1,5,0,0.9642857142857143,0.9259259259259259
2,3,1,8,2,1,3,2,1,4,0,1,3,0,1,1,2,0,3,2,0,4,2,0,4,0,0,4,3,0,0.9387755102040817,1.0
0,5,1,5,2,1,3,4,1,4,3,1,1,2,1,3,4,0,1,4,0,3,1,0,4,3,0,1,2,0,0.9629629629629629,0.9310344827586207
3,1,1,3,5,1,1,0,1,2,1,1,4,6,1,3,4,0,5,1,0,1,6,0,2,1,0,2,3,0,0.9259259259259259,0.8387096774193549
5,2,1,2,1,1,3,0,1,5,2,1,3,4,1,1,3,0,0,2,0,2,3,0,1,5,0,4,2,0,0.8666666666666667,0.8333333333333334
2,1,1,2,1,1,2,1,1,4,1,1,4,1,1,3,2,0,5,2,0,3,1,0,4,1,0,1,3,0,0.9655172413793104,0.9565217391304348
2,3,1,3,2,1,2,6,1,4,7,1,3,2,1,3,2,0,2,3,0,4,3,0,3,2,0,2,3,0,0.9393939393939394,0.9487179487179487
5,0,1,5,3,1,5,2,1,3,5,1,2,3,1,3,2,0,0,5,0,7,1,0,2,3,0,2,1,0,0.9696969696969697,0.9333333333333333
2,3,1,4,2,1,7,0,1,3,2,1,5,3,1,2,0,0,4,3,0,3,0,0,2,1,0,1,4,0,0.9615384615384616,0.896551724137931
1,2,1,0,1,1,1,2,1,3,2,1,3,0,1,0,3,0,4,2,0,2,3,0,4,0,0,3,2,0,0.9117647058823529,1.0
7,4,1,2,6,1,3,2,1,3,1,1,4,1,1,3,2,0,1,6,0,5,1,0,0,3,0,5,2,0,0.7368421052631579,0.9714285714285714
5,6,1,2,0,1,3,4,1,5,1,1,4,3,1,1,2,0,2,3,0,1,4,0,4,0,0,4,1,0,0.8333333333333334,0.875
2,1,1,1,4,1,4,0,1,2,1,1,3,5,1,4,1,0,4,7,0,2,3,0,0,3,0,4,3,0,0.9,0.8571428571428571
3,2,1,5,4,1,6,1,1,1,2,1,2,9,1,4,7,0,3,4,0,3,2,0,1,5,0,5,2,0,0.8611111111111112,0.7567567567567568
5,4,1,3,4,1,3,2,1,2,1,1,4,3,1,7,2,0,5,4,0,0,3,0,3,2,0,5,2,0,0.8947368421052632,0.9032258064516129
2,4,1,3,2,1,6,1,1,4,3,1,3,4,1,2,4,0,3,2,0,4,1,0,3,5,0,5,4,0,0.8958333333333334,0.9
3,2,1,2,3,1,3,2,1,3,6,1,4,1,1,5,4,0,3,2,0,3,2,0,7,4,0,5,1,0,0.8611111111111112,0.95
3,4,1,5,1,1,3,0,1,3,1,1,2,3,1,1,4,0,2,3,0,2,3,0,2,6,0,2,4,0,0.9393939393939394,0.9047619047619048
2,1,1,1,0,1,4,0,1,2,0,1,1,4,1,3,0,0,2,3,0,2,5,0,3,0,0,3,0,0,0.8846153846153846,0.8620689655172413
2,3,1,3,2,1,3,2,1,1,4,1,1,3,1,4,2,0,2,3,0,2,3,0,2,4,0,2,4,0,0.9166666666666666,0.8846153846153846
1,0,1,1,3,1,4,2,1,3,1,1,2,1,1,2,3,0,0,4,0,2,0,0,0,1,0,2,1,0,0.9285714285714286,0.9473684210526315
1,2,1,5,4,1,4,2,1,0,3,1,2,3,1,3,4,0,2,4,0,2,5,0,7,1,0,5,4,0,0.84375,0.88
3,1,1,0,1,1,4,5,1,2,5,1,4,5,1,2,1,0,2,3,0,1,2,0,1,3,0,5,4,0,0.8484848484848485,0.8648648648648649
5,1,1,4,7,1,1,2,1,3,4,1,0,4,1,5,0,0,3,4,0,0,5,0,2,5,0,1,4,0,0.9583333333333334,0.8823529411764706
2,1,1,5,2,1,1,4,1,6,1,1,5,2,1,4,5,0,3,4,0,2,1,0,3,6,0,4,1,0,0.8888888888888888,0.9459459459459459
5,2,1,3,2,1,6,2,1,4,1,1,4,3,1,0,2,0,0,3,0,4,1,0,4,3,0,3,1,0,0.8636363636363636,0.926829268292683
5,3,1,1,2,1,3,4,1,4,1,1,0,2,1,5,1,0,3,2,0,5,2,0,6,3,0,3,4,0,0.88,0.9459459459459459
3,2,1,1,4,1,3,4,1,5,3,1,3,4,1,3,7,0,1,5,0,5,4,0,4,2,0,3,4,0,0.9,0.8518518518518519
2,1,1,2,1,1,5,2,1,3,2,1,0,3,1,6,3,0,2,4,0,2,4,0,7,3,0,4,3,0,0.8823529411764706,0.8235294117647058
2,4,1,3,6,1,4,1,1,2,5,1,0,2,1,5,3,0,5,2,0,2,3,0,1,3,0,1,0,0,0.9583333333333334,0.9090909090909091
4,3,1,2,7,1,4,1,1,1,6,1,1,2,1,2,4,0,0,4,0,5,6,0,0,4,0,2,3,0,0.9393939393939394,0.9130434782608695
4,3,1,2,7,1,2,3,1,0,4,1,4,0,1,3,6,0,2,0,0,3,2,0,6,1,0,2,6,0,0.9459459459459459,1.0
4,1,1,6,4,1,5,3,1,1,2,1,4,1,1,5,3,0,4,3,0,4,1,0,3,4,0,4,3,0,0.8787878787878788,0.9714285714285714
3,2,1,1,3,1,1,3,1,4,3,1,2,3,1,2,4,0,4,1,0,7,0,0,2,3,0,2,3,0,0.9090909090909091,0.9
4,5,1,4,3,1,2,1,1,5,0,1,2,5,1,2,1,0,2,3,0,4,0,0,2,4,0,4,0,0,0.90625,0.8888888888888888
6,1,1,5,6,1,4,1,1,1,3,1,6,2,1,2,4,0,5,4,0,1,3,0,1,2,0,5,2,0,0.8484848484848485,0.9130434782608695
4,3,1,5,1,1,5,2,1,4,1,1,2,1,1,1,5,0,2,3,0,1,3,0,4,3,0,2,6,0,0.9259259259259259,0.9642857142857143
1,6,1,6,1,1,2,4,1,3,5,1,1,3,1,3,2,0,2,5,0,2,3,0,7,1,0,2,1,0,0.9230769230769231,0.90625
2,4,1,3,4,1,1,3,1,6,2,1,4,5,1,3,4,0,6,4,0,4,1,0,4,3,0,3,2,0,0.9512195121951219,0.8717948717948718
4,5,1,7,2,1,3,6,1,4,2,1,4,1,1,2,1,0,2,3,0,2,4,0,5,3,0,3,0,0,0.9142857142857143,0.9545454545454546
3,4,1,2,1,1,3,4,1,1,2,1,3,2,1,0,1,0,3,2,0,2,3,0,1,2,0,3,2,0,0.8846153846153846,0.9
4,1,1,3,5,1,2,6,1,2,0,1,4,7,1,4,1,0,4,2,0,3,0,0,3,2,0,3,1,0,0.8888888888888888,0.7666666666666667
5,4,1,1,3,1,1,3,1,1,0,1,3,0,1,1,5,0,0,4,0,6,3,0,3,5,0,2,4,0,0.9230769230769231,1.0
0,1,1,1,5,1,3,7,1,2,4,1,5,2,1,3,0,0,4,1,0,3,4,0,4,1,0,1,2,0,0.9795918367346939,0.9411764705882353
1,3,1,3,7,1,3,2,1,4,3,1,3,2,1,3,2,0,5,2,0,3,5,0,2,1,0,2,3,0,0.9285714285714286,0.9285714285714286
4,1,1,3,4,1,4,0,1,1,4,1,6,2,1,5,3,0,3,1,0,3,5,0,5,4,0,4,1,0,0.8918918918918919,0.9310344827586207
5,0,1,2,0,1,4,3,1,0,5,1,2,1,1,2,3,0,2,0,0,1,4,0,5,3,0,3,4,0,0.8846153846153846,0.96875
2,5,1,5,3,1,2,4,1,4,1,1,2,1,1,1,3,0,3,4,0,6,4,0,4,1,0,6,7,0,0.8461538461538461,0.9705882352941176
3,2,1,6,3,1,6,3,1,3,1,1,1,2,1,5,2,0,5,3,0,0,2,0,2,5,0,4,5,0,0.8620689655172413,0.9393939393939394
2,1,1,2,9,1,4,6,1,5,1,1,1,4,1,5,6,0,4,1,0,5,2,0,2,1,0,5,3,0,0.8571428571428571,0.8666666666666667
3,2,1,1,2,1,1,2,1,2,1,1,3,0,1,3,1,0,2,3,0,3,2,0,2,1,0,6,3,0,0.8235294117647058,1.0
6,1,1,2,3,1,3,5,1,2,1,1,2,3,1,3,4,0,2,3,0,2,4,0,3,1,0,5,1,0,0.875,0.896551724137931
5,2,1,1,4,1,5,4,1,1,3,1,3,1,1,1,4,0,1,2,0,4,2,0,5,2,0,2,5,0,0.9130434782608695,0.9655172413793104
4,7,1,3,1,1,1,3,1,0,1,1,0,1,1,4,3,0,0,2,0,5,2,0,1,3,0,4,5,0,0.8888888888888888,0.9615384615384616
4,1,1,3,2,1,1,4,1,6,1,1,2,1,1,3,0,0,1,2,0,3,1,0,2,1,0,1,4,0,0.9642857142857143,0.9736842105263158
4,2,1,0,2,1,6,1,1,2,3,1,0,2,1,5,2,0,0,2,0,5,3,0,4,3,0,5,1,0,0.8947368421052632,0.9655172413793104
2,3,1,4,3,1,4,5,1,4,2,1,1,2,1,4,1,0,3,1,0,5,4,0,4,2,0,2,4,0,0.9354838709677419,0.9393939393939394
