game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_perc,away_perc,home_team_id,away_team_id,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,home_win,away_win
0,2,1,4,1,0,4,2,0,3,2,0,3,0,0,0.9176826791418838,0.9166239238073576,54,24,2.1,3.3,2.5,2.8,3,5
4,0,0,2,3,1,6,2,0,1,3,0,6,3,0,0.8966483850887101,0.929037666202977,22,18,2.3,2.9,3.1,2.6,5,7
3,5,0,3,2,0,0,4,0,2,1,1,3,2,0,0.914213212540548,0.8998445912127053,28,2,2.9,2.8,3.3,2.8,4,6
4,5,0,2,4,0,0,2,1,4,5,0,3,4,0,0.9245280522551736,0.9233955244739276,16,14,3.3,3.7,2.9,2.3,5,7
4,3,1,3,1,0,3,2,0,2,1,1,1,5,0,0.9111775270025256,0.9174449120565183,3,20,2.1,3.6,3.5,3.0,2,5
4,0,1,4,3,0,2,5,0,2,3,0,4,2,1,0.8951468245970492,0.8971128213174921,4,21,3.9,4.3,3.1,2.5,5,6
4,2,1,4,3,0,4,1,0,0,3,0,5,4,1,0.9049977673868052,0.8933434278687848,17,12,2.5,4.4,3.2,3.1,1,5
1,3,1,0,3,0,0,2,1,1,4,0,2,5,0,0.9244224361260286,0.8968041852337367,24,7,2.4,2.8,2.6,3.4,5,4
8,4,0,2,3,1,6,3,0,2,1,0,2,3,0,0.9187898018179734,0.9128367279122748,52,19,2.7,2.5,3.0,3.4,5,3
2,3,1,1,4,0,2,3,0,7,4,1,4,2,0,0.8985467268973558,0.907011399249088,23,15,3.1,3.0,4.2,3.4,6,6
1,0,1,0,3,0,3,0,0,4,1,0,6,1,1,0.9111775270025256,0.9090690288874541,3,13,2.0,3.5,3.4,3.3,2,5
1,0,1,2,1,0,4,1,1,7,5,0,4,2,0,0.9220901684856184,0.9012681171365164,29,53,3.0,4.0,1.8,2.5,4,3
3,2,0,0,4,0,4,5,0,1,4,1,5,4,1,0.9120808227094348,0.9174449120565183,8,20,3.4,3.1,3.8,2.7,5,6
1,0,0,1,3,1,2,5,1,3,5,0,0,4,1,0.8907245641713366,0.9149056804872464,9,6,3.4,3.6,3.1,3.0,5,4
3,4,0,1,2,0,1,3,0,1,5,0,2,1,1,0.8966483850887101,0.8952684259619136,22,5,2.2,3.0,3.0,3.3,5,4
2,3,0,0,4,0,3,2,1,3,4,0,2,1,1,0.9187898018179734,0.9053136285719604,52,10,3.0,2.6,3.8,3.7,6,6
1,3,0,5,4,0,2,1,1,4,3,0,1,3,0,0.9256507606322308,0.9266124864370944,25,26,3.0,3.0,1.7,3.2,5,2
5,1,1,2,4,0,0,2,1,1,4,1,2,1,0,0.8932264657088962,0.9090690288874541,2,13,3.1,2.8,3.4,3.7,6,4
2,3,0,4,3,0,1,2,1,2,1,0,4,2,0,0.914053086416478,0.9121978399167026,18,28,3.2,2.0,2.9,2.9,8,4
1,3,0,6,5,0,1,2,0,4,1,1,1,2,1,0.9245280522551736,0.9166239238073576,16,24,3.2,4.0,2.5,2.4,4,5
