game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg
5,2,0,4,3,0,3,4,1,4,5,1,2,1,1,2.8902439024390243,2.5609756097560976,3.0365853658536586,3.1219512195121952
4,3,1,7,3,0,4,3,1,4,3,0,6,2,1,2.627906976744186,2.872093023255814,2.451219512195122,2.8902439024390243
2,3,1,6,2,1,3,5,1,2,1,0,1,2,0,2.5454545454545454,2.757575757575758,3.1494252873563218,2.5172413793103448
4,1,0,1,2,0,1,4,0,2,1,1,3,0,0,2.975609756097561,2.231707317073171,3.0114942528735633,2.4827586206896552
5,3,0,1,2,1,4,1,0,0,6,1,4,1,1,2.294736842105263,3.1473684210526316,3.0851063829787235,2.6595744680851063
3,1,1,3,10,1,5,3,0,3,2,0,2,5,0,2.975609756097561,2.524390243902439,2.763440860215054,2.5913978494623655
2,6,0,5,3,0,1,4,0,3,4,1,1,3,1,2.4318181818181817,2.6931818181818183,2.9789473684210526,2.6
3,2,1,4,3,0,3,4,0,1,0,1,2,5,0,2.768292682926829,2.8536585365853657,3.0365853658536586,3.1219512195121952
3,4,1,1,5,0,3,1,0,2,3,0,3,1,0,2.7325581395348837,2.7325581395348837,2.2195121951219514,2.9634146341463414
0,1,1,3,1,0,1,4,0,2,3,1,2,4,0,2.6595744680851063,3.0851063829787235,2.231707317073171,2.975609756097561
4,1,1,2,3,0,4,3,0,3,4,0,4,3,1,2.8902439024390243,2.5609756097560976,2.024390243902439,3.3902439024390243
3,0,0,1,3,1,1,6,0,4,3,1,1,2,0,2.5,2.451219512195122,2.6219512195121952,2.8780487804878048
6,3,0,2,3,1,2,4,0,6,3,0,5,0,0,2.5795454545454546,2.8068181818181817,2.9390243902439024,2.951219512195122
5,2,1,2,1,0,4,1,1,7,5,0,4,2,0,2.4827586206896552,3.0114942528735633,2.402439024390244,3.1707317073170733
5,6,0,4,3,0,2,6,0,1,4,1,4,0,0,2.4204545454545454,2.6704545454545454,2.5643564356435644,2.613861386138614
2,3,0,3,4,1,6,5,0,0,1,0,3,2,1,2.7196261682242993,3.3551401869158877,3.034090909090909,2.9545454545454546
6,3,1,4,0,1,4,3,0,7,5,0,0,1,0,2.627906976744186,2.872093023255814,2.402439024390244,3.1707317073170733
4,5,0,3,4,0,1,2,1,0,1,0,3,0,0,2.4204545454545454,2.6704545454545454,3.1494252873563218,2.5172413793103448
3,2,0,4,3,0,6,3,1,0,5,1,4,1,0,2.9545454545454546,3.034090909090909,2.9789473684210526,2.6
3,2,1,4,1,1,4,2,1,3,0,0,3,4,0,2.5913978494623655,2.763440860215054,2.451219512195122,2.8902439024390243
3,4,1,3,6,0,6,3,1,3,2,0,5,1,0,2.7196261682242993,3.3551401869158877,2.024390243902439,3.3902439024390243
4,1,0,5,2,0,6,3,0,1,0,0,2,3,0,3.1219512195121952,3.0365853658536586,2.2195121951219514,2.9634146341463414
2,5,1,4,3,0,1,6,0,2,1,1,4,3,0,2.975609756097561,2.524390243902439,2.5609756097560976,2.8902439024390243
5,3,1,2,3,0,4,5,1,1,2,1,3,0,0,2.951219512195122,2.9390243902439024,3.1473684210526316,2.294736842105263
6,2,1,3,2,0,0,1,0,0,1,1,3,2,0,2.6595744680851063,3.0851063829787235,2.7195121951219514,3.1951219512195124
4,2,0,2,1,0,3,2,1,3,2,0,2,4,0,2.5454545454545454,2.757575757575758,2.6219512195121952,2.8780487804878048
0,3,0,3,4,1,2,5,1,3,0,0,1,3,0,2.5172413793103448,3.1494252873563218,2.7325581395348837,2.7325581395348837
5,4,0,4,0,1,2,3,0,3,2,0,3,1,1,2.627906976744186,2.872093023255814,2.5609756097560976,2.8902439024390243
2,4,1,2,3,1,1,4,0,4,3,0,0,4,0,2.8902439024390243,2.451219512195122,2.5643564356435644,2.613861386138614
3,2,1,4,2,1,4,3,1,0,3,0,1,4,0,2.4827586206896552,3.0114942528735633,2.9789473684210526,2.6
2,0,1,1,0,0,3,0,1,3,1,0,3,4,0,2.5913978494623655,2.763440860215054,2.8536585365853657,2.768292682926829
4,3,1,2,3,1,4,1,0,4,2,1,6,7,0,2.8780487804878048,2.6707317073170733,3.034090909090909,2.9545454545454546
4,2,0,5,3,0,3,2,0,1,2,0,2,3,1,2.294736842105263,3.1473684210526316,2.024390243902439,3.3902439024390243
2,1,0,6,3,0,3,0,0,2,1,1,1,3,0,2.975609756097561,2.231707317073171,2.451219512195122,2.5
2,8,0,4,2,0,3,2,0,4,2,1,6,1,0,2.975609756097561,2.524390243902439,2.8068181818181817,2.5795454545454546
3,0,0,1,4,1,4,1,1,2,1,0,4,1,0,2.613861386138614,2.5643564356435644,3.0851063829787235,2.6595744680851063
5,1,1,0,3,1,3,1,0,5,6,1,2,3,0,2.9634146341463414,2.2195121951219514,2.8846153846153846,2.6153846153846154
0,3,0,3,1,0,4,5,1,5,4,0,2,3,1,2.951219512195122,2.9390243902439024,2.7195121951219514,3.1951219512195124
5,1,1,1,2,0,9,3,1,4,2,1,3,1,1,2.5913978494623655,2.763440860215054,2.757575757575758,2.5454545454545454
0,3,1,5,1,0,3,1,0,1,4,1,3,5,1,2.4318181818181817,2.6931818181818183,2.231707317073171,2.975609756097561
4,3,0,0,1,1,4,0,1,3,4,0,5,3,0,2.7325581395348837,2.7325581395348837,2.6704545454545454,2.4204545454545454
2,4,0,3,2,0,4,3,0,1,4,0,0,3,1,2.5172413793103448,3.1494252873563218,3.034090909090909,2.9545454545454546
6,3,1,5,2,0,5,4,0,7,2,1,3,4,0,2.8780487804878048,2.6707317073170733,2.451219512195122,2.8902439024390243
0,4,1,0,2,0,4,3,0,3,4,0,4,3,0,3.1219512195121952,3.0365853658536586,2.872093023255814,2.627906976744186
3,2,1,7,3,0,5,2,0,4,3,1,3,4,0,3.3902439024390243,2.024390243902439,2.5609756097560976,2.8902439024390243
3,5,0,4,1,0,3,5,0,3,4,1,4,1,1,2.5795454545454546,2.8068181818181817,3.1473684210526316,2.294736842105263
5,3,0,0,2,1,5,3,1,4,1,0,1,4,0,3.1707317073170733,2.402439024390244,2.8536585365853657,2.768292682926829
4,0,0,2,3,1,6,2,0,1,3,0,6,3,0,2.6,2.9789473684210526,2.8846153846153846,2.6153846153846154
3,4,0,2,3,0,7,3,1,4,3,0,0,2,0,2.4827586206896552,3.0114942528735633,2.9390243902439024,2.951219512195122
3,2,0,5,4,0,3,2,0,4,3,0,6,1,1,2.9634146341463414,2.2195121951219514,2.6704545454545454,2.4204545454545454
3,2,1,2,3,0,0,1,1,2,1,0,2,4,0,2.8902439024390243,2.451219512195122,2.6219512195121952,2.8780487804878048
3,2,0,1,4,0,4,3,1,4,2,1,2,1,1,2.5172413793103448,3.1494252873563218,2.9789473684210526,2.6
3,2,0,0,3,1,2,3,1,2,1,0,0,1,1,2.5795454545454546,2.8068181818181817,3.0851063829787235,2.6595744680851063
4,5,0,1,3,0,3,4,1,1,0,0,6,3,1,2.975609756097561,2.231707317073171,2.7195121951219514,3.1951219512195124
2,4,0,4,5,1,3,4,0,4,3,1,2,3,0,2.6595744680851063,3.0851063829787235,2.451219512195122,2.5
3,4,0,5,4,0,4,5,0,4,2,1,3,4,0,2.975609756097561,2.524390243902439,3.034090909090909,2.9545454545454546
3,2,0,2,3,0,2,1,1,1,5,0,1,4,0,2.613861386138614,2.5643564356435644,2.6931818181818183,2.4318181818181817
5,2,1,7,2,0,1,5,0,2,1,1,3,0,1,2.951219512195122,2.9390243902439024,2.451219512195122,2.5
8,4,0,2,3,1,6,3,0,2,1,0,2,3,0,3.1219512195121952,3.0365853658536586,2.763440860215054,2.5913978494623655
1,3,0,4,1,0,3,2,0,3,1,1,2,6,0,2.8780487804878048,2.6707317073170733,2.7195121951219514,3.1951219512195124
3,1,1,3,2,0,1,0,1,3,5,0,3,2,1,2.7325581395348837,2.7325581395348837,2.8846153846153846,2.6153846153846154
4,0,0,2,1,0,1,7,0,2,1,1,5,6,0,3.3902439024390243,2.024390243902439,2.8536585365853657,2.768292682926829
4,3,0,3,1,0,1,5,0,2,3,1,0,3,0,2.8780487804878048,2.6219512195121952,3.0114942528735633,2.4827586206896552
1,0,0,3,2,0,2,1,0,4,3,0,3,2,0,2.5913978494623655,2.763440860215054,3.0365853658536586,3.1219512195121952
0,7,0,0,6,0,2,1,1,4,3,1,0,4,0,3.1707317073170733,2.402439024390244,3.3551401869158877,2.7196261682242993
0,4,0,2,5,0,5,4,1,7,6,0,1,2,1,2.294736842105263,3.1473684210526316,2.757575757575758,2.5454545454545454
3,4,1,4,3,0,5,1,1,1,3,1,3,2,1,2.9634146341463414,2.2195121951219514,2.7325581395348837,2.7325581395348837
5,2,1,4,5,1,2,4,1,3,1,1,3,1,0,2.627906976744186,2.872093023255814,3.1494252873563218,2.5172413793103448
4,7,0,6,2,0,1,2,0,4,1,0,3,0,0,2.5795454545454546,2.8068181818181817,3.0114942528735633,2.4827586206896552
0,1,1,5,2,0,0,1,1,2,3,1,7,4,0,2.8780487804878048,2.6707317073170733,2.451219512195122,2.5
2,3,0,3,1,0,2,1,1,3,0,1,4,6,0,2.9545454545454546,3.034090909090909,2.6219512195121952,2.8780487804878048
4,3,0,3,6,0,3,6,0,2,3,1,1,5,1,3.3902439024390243,2.024390243902439,3.3551401869158877,2.7196261682242993
5,2,0,3,4,1,1,6,1,2,3,1,3,2,0,2.6,2.9789473684210526,2.6704545454545454,2.4204545454545454
1,7,0,2,4,0,5,6,0,3,2,1,2,1,0,2.975609756097561,2.231707317073171,2.757575757575758,2.5454545454545454
2,4,0,5,1,1,1,3,0,3,2,1,2,4,0,3.1707317073170733,2.402439024390244,2.5609756097560976,2.8902439024390243
5,3,1,4,2,0,3,5,0,3,1,1,0,5,0,2.6153846153846154,2.8846153846153846,3.0365853658536586,3.1219512195121952
3,2,1,2,6,0,3,4,1,3,4,0,6,0,1,2.8902439024390243,2.451219512195122,2.8068181818181817,2.5795454545454546
3,2,1,3,2,0,1,2,0,2,5,0,2,1,1,2.6595744680851063,3.0851063829787235,2.757575757575758,2.5454545454545454
3,2,0,4,3,1,4,3,0,2,1,1,5,2,0,3.1951219512195124,2.7195121951219514,3.1473684210526316,2.294736842105263
0,2,0,0,2,0,4,3,0,1,4,1,2,3,1,2.9634146341463414,2.2195121951219514,2.6931818181818183,2.4318181818181817
4,3,0,3,2,0,4,3,0,5,1,1,1,2,0,2.951219512195122,2.9390243902439024,2.524390243902439,2.975609756097561
1,5,0,3,2,0,4,6,0,3,1,0,4,3,1,2.613861386138614,2.5643564356435644,3.1494252873563218,2.5172413793103448
0,3,0,3,1,0,3,2,1,3,2,0,3,4,0,2.8780487804878048,2.6707317073170733,2.524390243902439,2.975609756097561
4,1,1,3,1,1,3,2,0,1,3,1,6,0,0,2.7325581395348837,2.7325581395348837,2.763440860215054,2.5913978494623655
3,6,1,3,1,0,2,4,0,3,2,0,1,4,1,2.4827586206896552,3.0114942528735633,3.034090909090909,2.9545454545454546
2,1,1,3,5,0,3,1,0,4,3,1,1,6,0,3.1951219512195124,2.7195121951219514,2.872093023255814,2.627906976744186
5,2,0,1,4,0,1,4,1,4,2,1,7,2,0,2.7196261682242993,3.3551401869158877,3.0114942528735633,2.4827586206896552
2,4,0,4,2,1,1,2,0,5,3,1,3,4,0,2.5795454545454546,2.8068181818181817,3.0365853658536586,3.1219512195121952
2,3,0,1,4,0,3,2,1,2,4,0,0,1,0,2.951219512195122,2.9390243902439024,2.757575757575758,2.5454545454545454
0,1,0,0,5,1,2,1,1,2,5,1,2,7,0,2.6,2.9789473684210526,2.763440860215054,2.5913978494623655
4,5,1,2,3,1,3,4,1,1,6,0,2,4,0,2.4204545454545454,2.6704545454545454,2.2195121951219514,2.9634146341463414
5,2,1,0,4,1,1,2,1,2,4,0,5,2,0,2.768292682926829,2.8536585365853657,2.5643564356435644,2.613861386138614
1,4,0,2,3,0,1,2,1,1,3,1,4,3,1,2.5,2.451219512195122,2.024390243902439,3.3902439024390243
3,6,0,5,2,1,5,2,1,2,1,0,3,4,0,2.6153846153846154,2.8846153846153846,2.6219512195121952,2.8780487804878048
2,5,0,1,0,0,1,3,1,4,1,1,3,2,0,2.975609756097561,2.231707317073171,3.0851063829787235,2.6595744680851063
6,3,1,1,4,0,3,0,1,2,3,0,4,1,0,3.1707317073170733,2.402439024390244,3.1473684210526316,2.294736842105263
3,6,0,2,5,1,4,5,1,2,7,0,4,3,1,2.8902439024390243,2.451219512195122,2.6707317073170733,2.8780487804878048
1,5,0,1,5,0,2,3,1,2,3,0,2,1,1,2.8902439024390243,2.5609756097560976,3.1494252873563218,2.5172413793103448
3,2,0,3,1,0,0,3,1,5,4,1,5,4,0,2.951219512195122,2.9390243902439024,3.0365853658536586,3.1219512195121952
2,3,0,4,0,1,5,4,1,4,1,0,4,5,0,2.7325581395348837,2.7325581395348837,2.6931818181818183,2.4318181818181817
2,3,0,2,3,1,2,4,0,1,6,1,3,6,0,2.5795454545454546,2.8068181818181817,2.524390243902439,2.975609756097561
0,1,0,4,5,0,1,4,1,3,1,0,1,3,0,2.768292682926829,2.8536585365853657,3.1494252873563218,2.5172413793103448
3,5,0,4,2,1,1,5,0,2,6,1,5,2,0,2.8902439024390243,2.5609756097560976,2.5643564356435644,2.613861386138614
4,3,0,2,3,0,3,2,1,1,0,0,1,2,1,2.8780487804878048,2.6219512195121952,2.451219512195122,2.8902439024390243
6,3,1,4,1,0,3,2,0,1,2,0,5,3,0,3.1951219512195124,2.7195121951219514,2.8846153846153846,2.6153846153846154
2,1,0,7,0,1,2,4,1,3,4,1,2,1,0,2.6595744680851063,3.0851063829787235,3.034090909090909,2.9545454545454546
1,0,1,4,3,0,4,3,0,2,1,1,2,9,0,2.4827586206896552,3.0114942528735633,2.6707317073170733,2.8780487804878048
3,4,0,3,5,1,4,1,1,4,3,0,3,1,0,2.6,2.9789473684210526,2.6931818181818183,2.4318181818181817
2,5,0,6,1,1,3,2,1,2,3,0,2,4,0,2.4204545454545454,2.6704545454545454,2.451219512195122,2.5
2,5,0,1,3,0,2,1,0,3,1,0,2,3,0,3.1707317073170733,2.402439024390244,2.024390243902439,3.3902439024390243
3,2,0,3,2,1,2,3,0,0,3,1,2,3,0,2.9634146341463414,2.2195121951219514,2.763440860215054,2.5913978494623655
1,2,0,3,5,0,7,4,0,2,3,0,1,2,1,2.7196261682242993,3.3551401869158877,2.757575757575758,2.5454545454545454
3,4,0,7,5,0,2,5,0,5,3,0,2,1,1,2.975609756097561,2.231707317073171,2.872093023255814,2.627906976744186
6,2,0,3,1,1,1,2,1,5,1,0,4,6,0,3.3902439024390243,2.024390243902439,2.402439024390244,3.1707317073170733
5,3,1,1,2,0,5,2,0,3,4,1,3,5,1,2.951219512195122,2.9390243902439024,2.451219512195122,2.8902439024390243
3,6,1,1,2,1,2,3,0,4,3,0,3,5,1,3.1219512195121952,3.0365853658536586,2.9789473684210526,2.6
3,5,1,2,1,0,1,4,1,6,0,0,1,4,0,2.6595744680851063,3.0851063829787235,3.1473684210526316,2.294736842105263
0,4,1,5,2,1,0,4,0,0,1,1,0,3,0,2.5172413793103448,3.1494252873563218,2.7195121951219514,3.1951219512195124
5,2,0,1,4,0,1,4,1,4,2,1,7,2,0,2.7196261682242993,3.3551401869158877,3.0114942528735633,2.4827586206896552
2,3,1,2,7,0,0,4,0,3,4,1,6,2,1,2.8780487804878048,2.6219512195121952,2.6931818181818183,2.4318181818181817
3,4,0,1,3,0,1,4,1,2,1,0,0,4,0,2.975609756097561,2.231707317073171,2.524390243902439,2.975609756097561
0,1,1,3,1,0,5,2,0,5,3,1,4,0,0,2.5795454545454546,2.8068181818181817,2.5643564356435644,2.613861386138614
2,3,1,1,2,1,2,1,0,2,0,1,3,0,0,2.5913978494623655,2.763440860215054,2.8846153846153846,2.6153846153846154
2,3,1,2,3,1,2,5,0,2,3,1,2,4,1,2.8902439024390243,2.5609756097560976,2.6707317073170733,2.8780487804878048
5,3,1,1,4,1,5,3,1,4,3,0,1,4,0,2.294736842105263,3.1473684210526316,2.8068181818181817,2.5795454545454546
2,3,0,3,4,1,1,0,0,0,4,0,4,3,1,2.4204545454545454,2.6704545454545454,2.7325581395348837,2.7325581395348837
4,3,0,1,4,1,3,2,0,3,2,1,4,2,0,3.1707317073170733,2.402439024390244,3.034090909090909,2.9545454545454546
1,5,1,4,3,1,3,0,0,3,2,1,3,2,0,2.9634146341463414,2.2195121951219514,2.872093023255814,2.627906976744186
4,3,1,2,3,0,4,3,0,2,1,1,2,4,0,2.768292682926829,2.8536585365853657,2.6931818181818183,2.4318181818181817
4,7,1,4,2,0,6,3,0,3,2,0,3,4,1,3.3902439024390243,2.024390243902439,3.034090909090909,2.9545454545454546
3,2,1,4,5,1,1,2,0,1,4,1,5,2,1,2.5172413793103448,3.1494252873563218,2.8846153846153846,2.6153846153846154
7,4,0,4,3,0,8,4,1,2,1,0,1,4,1,2.6,2.9789473684210526,2.872093023255814,2.627906976744186
2,4,0,3,2,1,3,6,0,4,3,1,3,4,0,2.613861386138614,2.5643564356435644,3.0114942528735633,2.4827586206896552
4,5,1,3,1,1,1,2,1,1,0,0,4,1,0,2.975609756097561,2.231707317073171,2.451219512195122,2.8902439024390243
5,4,1,3,2,1,0,1,0,2,5,0,1,6,0,2.5454545454545454,2.757575757575758,2.7325581395348837,2.7325581395348837
5,1,1,5,3,0,4,0,1,8,7,0,3,2,0,2.768292682926829,2.8536585365853657,2.6707317073170733,2.8780487804878048
0,1,0,2,3,0,4,2,0,2,1,0,1,2,0,3.1951219512195124,2.7195121951219514,2.763440860215054,2.5913978494623655
1,2,0,0,1,1,1,2,0,3,2,1,3,2,0,2.975609756097561,2.524390243902439,3.0851063829787235,2.6595744680851063
3,1,0,2,3,1,1,3,1,3,0,0,4,5,0,3.1219512195121952,3.0365853658536586,2.9390243902439024,2.951219512195122
4,1,1,2,3,0,4,5,0,5,3,1,1,3,0,2.8780487804878048,2.6219512195121952,3.3551401869158877,2.7196261682242993
2,4,0,2,3,0,2,3,1,4,3,0,5,1,0,2.4827586206896552,3.0114942528735633,2.8536585365853657,2.768292682926829
1,2,1,2,3,1,3,2,0,1,0,1,3,1,1,2.9634146341463414,2.2195121951219514,2.451219512195122,2.5
1,0,0,1,3,1,2,5,1,3,5,0,0,4,1,2.613861386138614,2.5643564356435644,2.8068181818181817,2.5795454545454546
0,4,1,2,3,0,1,0,0,3,1,0,1,6,0,2.5454545454545454,2.757575757575758,2.402439024390244,3.1707317073170733
2,3,1,3,2,1,3,1,0,2,1,0,1,6,0,2.8902439024390243,2.5609756097560976,2.6931818181818183,2.4318181818181817
5,4,0,2,1,1,4,1,0,2,5,0,1,0,0,2.6153846153846154,2.8846153846153846,3.1494252873563218,2.5172413793103448
3,0,0,5,1,1,0,5,1,7,2,1,4,1,0,2.294736842105263,3.1473684210526316,2.231707317073171,2.975609756097561
2,4,1,2,5,0,1,2,1,3,2,1,0,2,0,2.5913978494623655,2.763440860215054,2.6219512195121952,2.8780487804878048
3,5,0,3,4,0,4,3,1,2,5,0,3,4,1,3.3902439024390243,2.024390243902439,2.9390243902439024,2.951219512195122
2,1,0,3,2,1,5,4,0,4,5,0,5,3,0,2.6,2.9789473684210526,3.0365853658536586,3.1219512195121952
2,5,0,4,1,0,1,4,0,4,5,1,1,4,0,2.975609756097561,2.524390243902439,3.3551401869158877,2.7196261682242993
2,3,0,0,1,1,2,3,0,1,4,1,1,0,1,2.8902439024390243,2.451219512195122,3.0851063829787235,2.6595744680851063
1,4,0,3,1,1,2,4,0,7,2,1,3,1,1,2.7325581395348837,2.7325581395348837,2.872093023255814,2.627906976744186
0,3,0,2,5,0,5,4,1,4,3,1,3,2,0,3.1951219512195124,2.7195121951219514,2.6704545454545454,2.4204545454545454
3,2,1,7,1,0,2,6,1,7,3,1,0,2,0,2.9545454545454546,3.034090909090909,2.8536585365853657,2.768292682926829
4,6,1,4,2,0,1,2,1,2,4,0,2,1,0,2.8780487804878048,2.6707317073170733,3.3551401869158877,2.7196261682242993
1,4,1,2,1,1,3,0,0,1,3,1,2,3,0,2.6,2.9789473684210526,2.451219512195122,2.5
1,4,0,2,4,0,3,4,0,0,6,0,4,3,0,2.8780487804878048,2.6219512195121952,3.1473684210526316,2.294736842105263
3,1,1,2,6,0,3,2,0,3,2,1,1,2,0,2.5172413793103448,3.1494252873563218,2.5609756097560976,2.8902439024390243
2,5,0,4,7,0,4,1,0,1,5,0,1,4,1,3.3902439024390243,2.024390243902439,3.0365853658536586,3.1219512195121952
2,5,0,3,6,1,3,2,0,4,2,1,3,6,1,2.951219512195122,2.9390243902439024,2.8068181818181817,2.5795454545454546
2,4,1,1,2,0,2,5,0,3,4,0,3,1,1,2.4318181818181817,2.6931818181818183,2.6704545454545454,2.4204545454545454
5,2,0,5,4,1,2,4,1,3,4,0,3,0,0,2.9634146341463414,2.2195121951219514,2.757575757575758,2.5454545454545454
3,0,1,1,4,1,2,3,0,1,2,1,4,2,0,3.1951219512195124,2.7195121951219514,3.0114942528735633,2.4827586206896552
5,2,1,3,1,0,4,3,0,3,2,1,3,2,0,2.5913978494623655,2.763440860215054,2.231707317073171,2.975609756097561
2,1,0,1,2,0,2,0,0,7,5,0,5,3,1,2.975609756097561,2.524390243902439,2.5643564356435644,2.613861386138614
1,0,0,1,4,0,3,4,0,3,2,1,2,4,1,2.6595744680851063,3.0851063829787235,2.872093023255814,2.627906976744186
0,3,0,3,1,1,4,3,0,0,1,1,3,6,0,3.1951219512195124,2.7195121951219514,2.231707317073171,2.975609756097561
1,4,0,3,2,1,5,4,1,3,5,0,2,3,0,2.7196261682242993,3.3551401869158877,2.6219512195121952,2.8780487804878048
1,4,0,3,4,0,3,2,1,3,4,1,1,2,0,2.4318181818181817,2.6931818181818183,2.8536585365853657,2.768292682926829
0,1,1,6,3,1,7,4,1,1,4,1,6,1,1,2.8780487804878048,2.6707317073170733,2.9390243902439024,2.951219512195122
4,2,0,0,5,1,2,4,0,2,3,1,2,3,0,2.6,2.9789473684210526,2.757575757575758,2.5454545454545454
4,0,1,2,5,0,2,3,0,3,0,0,2,5,0,3.1707317073170733,2.402439024390244,2.8846153846153846,2.6153846153846154
4,5,1,2,3,0,5,3,0,4,2,0,1,2,1,2.9545454545454546,3.034090909090909,2.6704545454545454,2.4204545454545454
0,3,1,1,4,1,3,1,1,3,4,1,7,2,0,2.7325581395348837,2.7325581395348837,2.451219512195122,2.5
2,3,1,1,2,1,4,5,0,1,3,0,2,3,1,2.5172413793103448,3.1494252873563218,2.451219512195122,2.8902439024390243
5,1,0,5,4,1,5,1,1,3,2,0,0,2,1,3.3902439024390243,2.024390243902439,3.0114942528735633,2.4827586206896552
0,2,1,3,6,0,1,2,0,2,4,1,3,7,0,2.8780487804878048,2.6707317073170733,2.763440860215054,2.5913978494623655
4,2,1,3,4,1,1,4,0,4,1,0,0,4,1,2.613861386138614,2.5643564356435644,2.6704545454545454,2.4204545454545454
3,1,0,5,6,0,4,1,1,2,1,0,3,1,1,3.1219512195121952,3.0365853658536586,2.451219512195122,2.8902439024390243
2,5,1,4,3,0,1,6,0,2,1,1,4,3,0,2.975609756097561,2.524390243902439,2.5609756097560976,2.8902439024390243
4,1,1,4,2,0,3,2,1,3,1,0,3,2,0,3.1951219512195124,2.7195121951219514,2.9789473684210526,2.6
5,3,1,3,6,1,0,3,0,4,1,0,3,1,0,2.951219512195122,2.9390243902439024,3.3551401869158877,2.7196261682242993
6,3,1,5,2,0,5,4,0,7,2,1,3,4,0,2.8780487804878048,2.6707317073170733,2.451219512195122,2.8902439024390243
2,3,0,3,5,1,3,5,1,2,6,0,1,4,0,2.9545454545454546,3.034090909090909,2.2195121951219514,2.9634146341463414
1,4,0,2,5,0,2,3,0,3,6,1,4,3,0,3.1707317073170733,2.402439024390244,3.0851063829787235,2.6595744680851063
5,1,0,2,5,0,1,2,1,4,1,0,3,2,1,2.294736842105263,3.1473684210526316,2.763440860215054,2.5913978494623655
5,4,0,4,3,0,3,2,0,4,1,1,3,2,1,2.4827586206896552,3.0114942528735633,2.5609756097560976,2.8902439024390243
3,2,1,2,5,0,4,0,0,2,1,0,4,2,1,2.613861386138614,2.5643564356435644,2.8536585365853657,2.768292682926829
4,5,0,2,3,0,1,0,1,5,2,1,1,3,0,2.7325581395348837,2.7325581395348837,2.757575757575758,2.5454545454545454
3,2,0,2,3,0,0,3,1,2,1,0,4,0,0,2.5795454545454546,2.8068181818181817,2.6219512195121952,2.8780487804878048
5,4,0,0,4,0,4,1,0,5,3,0,0,2,1,3.1219512195121952,3.0365853658536586,2.6704545454545454,2.4204545454545454
1,2,1,2,3,1,3,2,0,2,0,1,2,3,0,2.951219512195122,2.9390243902439024,2.231707317073171,2.975609756097561
1,3,1,0,1,0,3,4,1,4,1,0,3,1,0,3.3902439024390243,2.024390243902439,3.1494252873563218,2.5172413793103448
4,7,1,3,4,1,4,8,0,1,2,1,4,1,0,2.627906976744186,2.872093023255814,2.9789473684210526,2.6
6,1,0,4,3,1,2,5,1,5,4,0,4,2,1,2.5,2.451219512195122,2.8846153846153846,2.6153846153846154
2,6,0,1,3,0,2,3,0,6,2,0,4,2,1,2.975609756097561,2.524390243902439,2.8536585365853657,2.768292682926829
5,3,0,5,2,1,2,1,0,2,4,1,1,3,1,2.7196261682242993,3.3551401869158877,2.8068181818181817,2.5795454545454546
3,2,0,2,0,1,3,4,1,4,1,0,3,2,0,2.4318181818181817,2.6931818181818183,2.2195121951219514,2.9634146341463414
1,3,1,2,4,0,4,2,0,2,3,1,4,1,0,2.9545454545454546,3.034090909090909,3.0114942528735633,2.4827586206896552
0,4,1,3,2,0,2,6,1,3,1,1,3,6,1,2.6153846153846154,2.8846153846153846,2.9789473684210526,2.6
4,3,0,4,3,1,7,8,0,2,3,0,1,2,1,2.613861386138614,2.5643564356435644,2.872093023255814,2.627906976744186
6,3,0,2,5,0,3,2,0,4,1,1,2,1,0,2.5913978494623655,2.763440860215054,2.5609756097560976,2.8902439024390243
3,2,0,4,1,1,5,2,0,4,7,0,2,4,1,2.294736842105263,3.1473684210526316,2.2195121951219514,2.9634146341463414
0,3,0,3,4,1,2,5,1,3,0,0,1,3,0,2.5172413793103448,3.1494252873563218,2.7325581395348837,2.7325581395348837
2,1,0,6,5,1,1,4,0,1,2,1,1,3,0,2.8902439024390243,2.451219512195122,3.0365853658536586,3.1219512195121952
4,2,0,4,3,1,6,2,0,5,1,0,6,3,0,2.768292682926829,2.8536585365853657,2.6219512195121952,2.8780487804878048
2,3,1,5,1,1,2,3,0,2,6,0,2,4,0,2.9545454545454546,3.034090909090909,2.5643564356435644,2.613861386138614
5,2,1,4,5,1,2,4,1,3,1,1,3,1,0,2.627906976744186,2.872093023255814,3.1494252873563218,2.5172413793103448
3,1,1,7,4,0,5,4,0,5,4,1,2,4,0,2.768292682926829,2.8536585365853657,2.7325581395348837,2.7325581395348837
5,4,0,5,4,0,1,5,0,4,2,1,5,0,1,2.8902439024390243,2.451219512195122,3.0114942528735633,2.4827586206896552
2,1,1,3,2,0,0,5,0,1,2,0,2,5,0,2.294736842105263,3.1473684210526316,2.6219512195121952,2.8780487804878048
4,0,0,2,0,1,5,6,0,3,6,0,4,3,1,2.627906976744186,2.872093023255814,3.0365853658536586,3.1219512195121952
2,5,1,1,4,1,4,1,1,5,4,0,1,4,0,2.7196261682242993,3.3551401869158877,2.524390243902439,2.975609756097561
2,3,0,1,4,1,2,3,1,3,7,1,5,0,0,2.4827586206896552,3.0114942528735633,2.2195121951219514,2.9634146341463414
2,5,0,3,4,0,2,3,1,3,2,0,3,2,0,3.1707317073170733,2.402439024390244,2.9789473684210526,2.6
