game1home,game1away,game1isHome,game2home,game2away,game2isHome,game3home,game3away,game3isHome,game4home,game4away,game4isHome,game5home,game5away,game5isHome,game6home,game6away,game6isHome,game7home,game7away,game7isHome,game8home,game8away,game8isHome,game9home,game9away,game9isHome,game10home,game10away,game10isHome,home_team_players,away_team_players
2,3,1,7,5,1,6,5,1,3,2,1,0,5,1,2,3,0,7,5,0,6,5,0,3,2,0,0,5,0,"[0.90625 0.3     0.3     0.3     1.2     0.      0.      0.      0.6
 0.6     0.6     0.3     0.3     0.      0.3     0.6    ]","[0.97297297 1.3        0.6        0.         0.         0.6
 0.         0.         0.         0.3        1.         0.3
 0.3        0.5        0.8        2.9       ]"
4,2,1,4,1,1,2,3,1,1,0,1,2,5,1,4,2,0,4,1,0,2,3,0,1,0,0,2,5,0,"[0.81081081 0.5        0.5        0.6        0.         0.6
 0.3        0.6        0.3        0.3        1.3        1.1
 0.6        0.         2.2        0.3       ]","[0.94871795 0.         0.6        1.4        1.2        0.
 2.         0.         0.9        0.8        0.6        2.2
 0.3        0.         0.9        1.1       ]"
3,1,1,6,3,1,1,0,1,1,4,1,0,1,1,3,1,0,6,3,0,1,0,0,1,4,0,0,1,0,"[0.88 0.   0.3  0.   0.6  0.   0.   0.9  0.3  0.6  0.6  0.3  0.3  1.8
 0.3  0.6 ]","[0.96551724 0.3        0.6        0.6        2.         0.3
 1.1        1.1        1.1        0.6        0.         0.3
 0.3        0.6        0.6        0.3       ]"
2,6,1,2,1,1,3,2,1,3,0,1,2,3,1,2,6,0,2,1,0,3,2,0,3,0,0,2,3,0,"[0.96666667 0.5        0.         1.         0.9        0.6
 0.         0.6        0.6        0.5        0.3        3.1
 1.2        0.3        1.7        0.9       ]","[0.77142857 0.         0.5        0.3        0.         1.4
 0.3        0.         0.3        0.6        0.3        0.3
 3.5        0.         0.3        0.        ]"
3,6,1,2,1,1,4,0,1,5,4,1,0,1,1,3,6,0,2,1,0,4,0,0,5,4,0,0,1,0,"[0.91176471 0.         0.         0.6        0.3        0.3
 0.9        0.6        0.9        0.9        0.6        1.2
 0.3        0.9        0.6        0.6       ]","[0.92307692 0.         0.         0.         0.3        0.
 0.         0.6        0.         0.         0.3        2.
 4.4        0.3        2.6        0.6       ]"
2,1,1,2,5,1,6,2,1,6,7,1,1,2,1,2,1,0,2,5,0,6,2,0,6,7,0,1,2,0,"[0.91304348 0.6        0.6        0.         0.6        1.
 0.9        0.3        0.         0.         0.         1.4
 0.         0.6        1.8        0.3       ]",[1.  0.  0.  0.  1.  1.5 0.  0.3 0.  0.6 0.  0.8 0.6 1.2 0.  1.2]
6,3,1,3,2,1,3,1,1,1,2,1,5,1,1,6,3,0,3,2,0,3,1,0,1,2,0,5,1,0,"[0.86956522 0.3        0.5        1.9        0.3        1.1
 2.2        0.3        0.3        1.         0.5        1.3
 1.7        1.         0.         0.9       ]","[0.96875 0.3     1.5     0.      0.6     0.3     0.      1.9     1.1
 0.6     1.2     2.2     0.6     1.6     0.8     1.4    ]"
1,0,1,4,5,1,4,0,1,3,4,1,4,0,1,1,0,0,4,5,0,4,0,0,3,4,0,4,0,0,"[0.92 0.   0.3  0.3  0.   0.3  0.8  0.3  2.9  1.6  1.4  2.1  0.8  1.1
 1.4  0.  ]","[0.94117647 0.3        0.         0.3        1.3        1.3
 0.3        3.2        1.1        0.         0.5        0.
 0.5        2.2        0.5        0.8       ]"
5,6,1,3,6,1,3,4,1,3,2,1,2,4,1,5,6,0,3,6,0,3,4,0,3,2,0,2,4,0,[1.  0.6 0.3 0.  0.9 0.  0.3 0.  0.3 0.  1.7 1.2 0.6 0.9 1.1 0. ],"[0.79166667 0.         0.         0.3        0.5        0.3
 1.1        0.3        0.3        1.9        0.5        1.2
 0.6        0.3        1.5        0.6       ]"
0,2,1,1,2,1,2,3,1,1,3,1,5,2,1,0,2,0,1,2,0,2,3,0,1,3,0,5,2,0,"[0.95454545 1.         1.9        0.         1.         1.3
 0.8        0.5        0.9        0.3        1.1        0.
 0.         1.3        3.2        1.7       ]","[0.90625 0.3     0.6     0.3     0.3     0.      1.6     0.      1.1
 0.9     1.2     0.8     0.9     2.2     0.8     0.     ]"
3,1,1,3,1,1,5,4,1,4,2,1,1,3,1,3,1,0,3,1,0,5,4,0,4,2,0,1,3,0,"[0.90243902 0.3        0.         0.         1.5        0.
 0.         0.6        0.5        0.5        0.         0.3
 0.         0.6        0.         1.3       ]","[0.91176471 0.6        0.         0.9        0.6        0.6
 0.3        1.5        1.2        0.8        0.         2.3
 0.9        0.3        1.9        0.9       ]"
1,2,1,2,1,1,5,2,1,2,4,1,4,3,1,1,2,0,2,1,0,5,2,0,2,4,0,4,3,0,"[0.87878788 0.         0.         0.3        1.         0.
 1.2        0.8        1.1        1.3        1.4        1.6
 0.8        1.1        0.3        1.6       ]","[0.83870968 0.3        0.6        0.3        0.9        0.6
 0.9        0.6        1.         0.6        1.5        1.4
 1.9        0.         0.9        0.8       ]"
2,1,1,2,6,1,2,4,1,3,6,1,4,5,1,2,1,0,2,6,0,2,4,0,3,6,0,4,5,0,[1.  0.3 0.6 0.3 0.  0.6 1.  0.3 0.6 2.2 1.3 1.8 0.  1.4 1.3 0.3],"[0.77777778 0.8        0.5        0.3        1.5        0.
 0.         1.3        1.         1.6        0.3        0.
 0.         2.2        0.         0.        ]"
6,2,1,1,5,1,3,4,1,4,1,1,1,2,1,6,2,0,1,5,0,3,4,0,4,1,0,1,2,0,"[0.93548387 0.         0.3        0.3        0.3        0.
 0.         0.6        1.4        1.         0.3        1.2
 0.6        0.         1.2        0.3       ]","[0.80952381 0.         0.6        0.         0.3        0.
 0.         0.         0.3        0.         0.         0.
 0.6        2.7        0.9        2.8       ]"
2,4,1,1,5,1,3,4,1,2,5,1,2,6,1,2,4,0,1,5,0,3,4,0,2,5,0,2,6,0,"[0.93103448 0.6        0.3        0.3        0.         0.
 0.         0.6        0.         0.         0.         0.9
 1.6        0.8        1.3        0.3       ]","[0.925 0.    0.    0.3   0.3   0.3   0.3   0.6   0.9   1.4   1.    0.
 0.3   1.4   0.6   0.   ]"
3,2,1,6,2,1,3,1,1,6,1,1,1,2,1,3,2,0,6,2,0,3,1,0,6,1,0,1,2,0,"[0.97826087 0.3        0.         0.6        0.         0.
 0.6        0.9        0.6        0.6        0.         0.3
 1.4        2.2        0.9        1.1       ]","[0.97297297 0.3        0.3        0.         0.         0.6
 0.         0.3        0.6        0.6        0.         1.4
 1.5        0.3        2.1        2.7       ]"
1,2,1,3,4,1,7,1,1,2,1,1,4,3,1,1,2,0,3,4,0,7,1,0,2,1,0,4,3,0,"[0.93939394 0.3        1.4        0.8        0.         0.
 0.6        0.         0.6        0.         2.7        0.
 1.7        2.1        3.2        0.3       ]","[0.89655172 0.         0.         0.         0.5        1.
 0.         1.6        0.6        0.9        1.         2.4
 1.2        0.6        0.9        0.        ]"
0,2,1,6,4,1,2,1,1,7,4,1,5,2,1,0,2,0,6,4,0,2,1,0,7,4,0,5,2,0,"[0.94736842 0.3        0.         0.         0.3        0.8
 0.9        1.3        0.8        1.         0.3        2.
 2.1        1.6        0.8        0.5       ]","[0.93333333 0.         0.         0.         0.         0.6
 1.9        1.3        1.1        2.         0.3        2.6
 1.1        1.6        2.1        0.3       ]"
1,4,1,5,2,1,3,1,1,2,5,1,4,3,1,1,4,0,5,2,0,3,1,0,2,5,0,4,3,0,"[0.96 0.3  0.6  1.   1.   0.8  0.3  0.   0.6  0.5  1.9  1.   0.3  0.5
 1.1  0.5 ]","[0.86206897 1.3        1.3        1.1        1.2        0.3
 0.3        0.         0.3        0.9        0.3        0.3
 0.         0.3        0.3        1.3       ]"
1,2,1,1,4,1,3,4,1,6,1,1,5,2,1,1,2,0,1,4,0,3,4,0,6,1,0,5,2,0,[1.  1.3 0.3 0.  0.6 1.5 0.8 2.3 0.6 0.8 2.5 0.9 0.  0.6 0.  0.3],"[0.96875 0.6     0.3     0.9     0.6     0.3     0.      1.4     0.6
 0.      0.9     0.6     1.      0.3     0.6     0.3    ]"
4,3,1,3,4,1,2,3,1,7,2,1,4,3,1,4,3,0,3,4,0,2,3,0,7,2,0,4,3,0,"[0.9047619 0.        0.3       0.        0.        1.        0.
 0.        1.3       0.8       1.9       0.6       0.9       2.1
 0.8       2.       ]","[0.86666667 0.         0.         0.6        0.         0.3
 0.3        0.         1.5        0.3        0.3        0.3
 1.3        0.5        0.6        2.4       ]"
2,3,1,2,0,1,5,3,1,0,2,1,1,0,1,2,3,0,2,0,0,5,3,0,0,2,0,1,0,0,"[0.93103448 0.3        0.3        0.         0.3        0.
 1.2        0.3        0.         1.2        0.9        1.3
 0.6        0.9        0.3        0.3       ]","[0.90322581 0.6        0.         1.2        0.3        0.6
 0.         0.         0.3        0.3        0.9        0.6
 0.6        0.3        0.6        1.2       ]"
6,3,1,5,2,1,4,3,1,5,2,1,1,0,1,6,3,0,5,2,0,4,3,0,5,2,0,1,0,0,"[0.96875 0.3     0.6     0.      0.6     0.3     2.      0.      0.8
 0.      0.      0.3     1.3     1.5     0.3     0.     ]","[0.79545455 0.         0.3        0.         0.         0.
 1.2        0.3        0.9        0.3        0.3        0.9
 0.3        0.6        0.3        0.6       ]"
3,2,1,2,1,1,4,7,1,2,5,1,3,0,1,3,2,0,2,1,0,4,7,0,2,5,0,3,0,0,"[0.97297297 0.3        0.6        0.9        0.6        0.8
 0.6        0.5        0.9        0.3        0.6        2.1
 1.9        0.8        0.6        2.5       ]","[0.91176471 0.6        0.         0.         0.8        0.3
 0.6        0.         0.         0.9        0.6        0.
 1.         0.3        0.3        0.5       ]"
4,3,1,3,2,1,2,4,1,3,2,1,3,2,1,4,3,0,3,2,0,2,4,0,3,2,0,3,2,0,[1.  0.3 0.3 0.6 0.  0.3 0.3 0.6 1.2 0.3 0.5 1.8 0.  2.  1.6 0.5],"[0.92857143 0.         0.3        0.3        1.8        0.5
 1.3        0.6        1.6        0.         0.5        0.5
 1.9        0.5        0.         0.9       ]"
3,0,1,2,6,1,1,5,1,3,2,1,2,3,1,3,0,0,2,6,0,1,5,0,3,2,0,2,3,0,[1.  0.  0.3 0.3 0.3 0.6 0.  0.6 0.6 2.3 0.3 0.  0.  0.6 1.9 1.6],"[0.90909091 0.         0.         0.3        0.         0.6
 1.5        0.8        0.6        0.3        0.5        1.6
 2.7        1.2        1.6        0.3       ]"
1,4,1,6,4,1,3,4,1,6,3,1,1,0,1,1,4,0,6,4,0,3,4,0,6,3,0,1,0,0,"[0.84848485 0.3        1.6        0.         0.6        0.
 0.3        0.         0.         0.3        0.9        0.
 0.8        0.6        0.         0.3       ]",[0.8 0.3 0.3 0.3 0.6 0.3 0.3 0.3 1.5 0.3 0.6 1.2 0.3 0.6 1.2 0.3]
4,2,1,5,2,1,4,3,1,6,4,1,4,0,1,4,2,0,5,2,0,4,3,0,6,4,0,4,0,0,"[0.93478261 0.         0.3        0.6        0.6        1.3
 0.8        0.         1.4        3.         0.         3.9
 1.8        0.         0.3        0.3       ]","[0.925 0.    0.    1.6   0.    1.6   0.3   1.7   0.3   0.6   1.2   1.6
 2.1   0.3   0.3   1.1  ]"
3,2,1,5,2,1,2,1,1,0,1,1,4,1,1,3,2,0,5,2,0,2,1,0,0,1,0,4,1,0,"[0.84615385 0.3        0.3        0.         0.6        0.9
 0.9        0.         0.3        0.         2.2        3.6
 0.         0.3        2.6        0.6       ]","[0.93939394 0.         0.         0.6        0.3        0.
 0.8        2.6        0.6        0.3        0.6        0.9
 1.3        0.9        0.8        0.        ]"
4,3,1,0,4,1,1,2,1,1,2,1,2,5,1,4,3,0,0,4,0,1,2,0,1,2,0,2,5,0,"[0.96551724 1.         0.6        0.3        0.5        0.3
 0.3        0.         0.         0.6        1.4        0.8
 0.         1.2        1.3        0.        ]","[0.875 0.    0.3   0.    0.    1.2   0.9   0.3   0.3   0.9   0.6   1.6
 0.6   0.9   0.9   0.3  ]"
2,1,1,4,2,1,4,3,1,3,4,1,4,2,1,2,1,0,4,2,0,4,3,0,3,4,0,4,2,0,"[0.94594595 0.3        0.3        0.6        0.         0.6
 0.6        0.6        2.2        1.6        0.6        0.8
 0.3        0.9        1.6        0.8       ]","[0.97222222 0.3        0.9        1.1        1.4        1.1
 0.         0.         0.3        1.6        0.6        2.1
 1.2        1.3        1.3        0.9       ]"
3,2,1,6,3,1,5,6,1,5,2,1,0,4,1,3,2,0,6,3,0,5,6,0,5,2,0,0,4,0,"[0.96428571 0.         0.6        0.3        0.6        0.6
 0.3        0.9        0.3        0.3        0.9        0.
 0.9        0.6        0.6        0.9       ]","[0.87179487 0.         0.6        0.3        0.6        0.
 1.2        0.         0.         0.3        0.3        1.2
 0.3        0.9        0.6        1.2       ]"
4,1,1,4,5,1,4,5,1,1,2,1,1,2,1,4,1,0,4,5,0,4,5,0,1,2,0,1,2,0,"[0.95454545 0.         0.         0.3        0.6        0.3
 1.1        0.         1.9        0.3        0.6        0.8
 0.3        1.5        0.3        0.3       ]",[1.  0.3 0.8 0.6 0.  0.3 0.3 0.  0.3 1.3 0.  0.3 1.8 0.9 0.9 0.3]
4,3,1,5,0,1,2,1,1,2,1,1,1,5,1,4,3,0,5,0,0,2,1,0,2,1,0,1,5,0,"[0.82608696 0.5        0.9        0.9        1.         0.6
 1.1        0.3        0.         1.5        0.9        0.6
 0.6        0.         0.3        0.6       ]","[0.97058824 0.         0.3        0.3        0.         0.9
 0.         1.2        1.         0.3        1.7        0.
 0.         0.3        1.4        0.        ]"
2,3,1,2,0,1,1,2,1,1,3,1,0,2,1,2,3,0,2,0,0,1,2,0,1,3,0,0,2,0,[1.  0.6 0.  0.  0.  0.  0.6 0.3 0.3 0.3 0.3 0.9 1.2 0.3 0.9 0.9],"[0.875 0.    0.    0.    0.    1.3   0.    0.    1.2   0.    2.2   1.
 0.9   1.6   1.8   0.   ]"
2,1,1,4,3,1,0,3,1,5,2,1,2,5,1,2,1,0,4,3,0,0,3,0,5,2,0,2,5,0,"[0.96774194 0.         0.         0.6        0.         0.6
 0.         0.         1.2        0.6        0.3        0.3
 0.         2.3        1.5        2.        ]","[0.91666667 0.         0.3        0.6        0.5        1.1
 0.3        1.8        0.6        0.5        0.         0.6
 2.         0.9        0.9        1.1       ]"
3,4,1,2,7,1,3,4,1,6,2,1,4,3,1,3,4,0,2,7,0,3,4,0,6,2,0,4,3,0,"[0.94736842 0.3        0.         0.3        0.6        1.5
 0.         2.1        0.6        1.9        0.6        0.3
 0.6        1.3        0.         2.2       ]",[1.  0.3 0.  1.  2.3 1.3 2.1 0.8 0.5 0.8 0.  0.5 1.6 1.4 0.6 1.1]
2,3,1,3,4,1,1,2,1,4,5,1,0,2,1,2,3,0,3,4,0,1,2,0,4,5,0,0,2,0,"[0.76666667 0.3        0.         0.6        0.         0.3
 0.6        0.9        0.9        0.         0.6        0.6
 1.2        0.3        0.9        0.3       ]","[0.96 0.3  1.3  0.9  0.3  1.   0.3  0.5  1.1  1.1  0.3  0.   2.1  0.8
 0.3  0.3 ]"
5,2,1,0,6,1,2,3,1,5,4,1,3,2,1,5,2,0,0,6,0,2,3,0,5,4,0,3,2,0,"[0.96153846 0.         0.3        0.9        0.3        0.9
 0.3        0.9        0.8        0.9        4.2        1.6
 0.6        1.7        0.3        0.9       ]","[0.85294118 0.         0.         1.1        1.3        0.5
 0.3        0.3        0.6        0.6        0.3        0.
 0.         0.9        1.5        1.1       ]"
3,4,1,4,3,1,3,1,1,5,3,1,2,0,1,3,4,0,4,3,0,3,1,0,5,3,0,2,0,0,"[0.94117647 0.3        0.         0.3        1.1        0.3
 1.3        0.3        0.8        1.6        0.6        0.6
 2.1        1.4        0.6        0.6       ]","[0.875 0.    0.    0.    0.    0.    0.    1.    0.5   0.3   1.3   0.8
 0.    0.3   0.9   0.6  ]"
2,6,1,1,5,1,0,3,1,3,0,1,5,2,1,2,6,0,1,5,0,0,3,0,3,0,0,5,2,0,"[0.93548387 0.         0.3        0.3        0.         0.
 1.3        1.3        0.5        1.7        1.1        0.
 3.5        1.3        2.4        0.8       ]","[0.88888889 0.         0.         0.         0.6        0.
 0.6        0.3        0.         1.9        0.5        0.8
 0.         0.9        0.6        0.3       ]"
0,4,1,4,1,1,2,3,1,3,2,1,3,4,1,0,4,0,4,1,0,2,3,0,3,2,0,3,4,0,"[0.91666667 0.         0.         0.         0.         1.1
 0.3        0.5        0.6        0.6        1.1        1.9
 0.9        1.4        2.6        2.3       ]","[0.90625 0.      0.      0.      0.      0.3     0.      0.6     0.9
 0.      0.3     1.      0.6     0.9     0.6     0.     ]"
4,3,1,5,1,1,5,1,1,2,5,1,6,5,1,4,3,0,5,1,0,5,1,0,2,5,0,6,5,0,"[0.97058824 0.3        0.         0.         0.5        0.
 3.3        0.9        2.8        0.3        1.6        0.9
 1.7        0.6        2.3        1.5       ]","[0.89473684 0.3        0.         1.1        2.1        0.6
 0.6        0.9        0.3        0.8        1.6        0.9
 0.         0.6        3.7        3.8       ]"
4,2,1,1,3,1,3,1,1,3,2,1,3,5,1,4,2,0,1,3,0,3,1,0,3,2,0,3,5,0,"[0.97058824 0.3        0.6        0.         0.         0.3
 0.9        1.1        0.6        1.7        0.5        0.3
 3.         0.9        0.6        2.4       ]","[0.84 0.3  0.3  1.6  1.5  0.   0.9  0.3  0.3  0.3  0.6  1.5  1.2  0.
 0.6  1.1 ]"
0,4,1,5,4,1,1,4,1,2,5,1,1,4,1,0,4,0,5,4,0,1,4,0,2,5,0,1,4,0,"[0.93877551 1.1        0.3        0.6        0.3        0.3
 0.3        0.3        1.2        1.5        0.9        0.6
 1.2        0.3        0.8        1.3       ]","[0.89473684 0.         0.         0.         0.         0.3
 0.6        1.5        0.3        0.3        1.2        0.
 0.         0.5        1.9        1.5       ]"
2,3,1,4,1,1,3,2,1,1,3,1,3,1,1,2,3,0,4,1,0,3,2,0,1,3,0,3,1,0,"[0.95833333 0.9        0.         0.3        0.         0.6
 2.         1.1        1.5        0.9        1.9        0.9
 1.6        3.1        1.9        0.6       ]","[0.89655172 0.6        0.5        0.9        1.4        1.9
 0.         0.3        0.3        1.3        1.4        0.8
 0.3        0.8        1.9        1.        ]"
3,1,1,4,0,1,3,5,1,2,1,1,1,2,1,3,1,0,4,0,0,3,5,0,2,1,0,1,2,0,"[0.92682927 0.3        1.3        0.5        0.         0.5
 0.3        0.         0.9        0.         1.5        0.
 0.6        0.3        0.3        0.9       ]","[0.91304348 0.3        0.3        0.3        0.         0.6
 1.8        0.9        0.         1.3        1.4        1.5
 0.         1.4        0.6        0.3       ]"
5,3,1,1,3,1,4,2,1,5,2,1,4,3,1,5,3,0,1,3,0,4,2,0,5,2,0,4,3,0,"[0.85294118 1.         0.8        0.8        0.         2.3
 0.9        0.5        0.8        0.         0.         1.2
 0.6        0.6        0.3        1.8       ]","[0.83333333 0.9        0.3        0.3        0.         0.
 0.3        0.9        1.1        1.6        2.7        0.8
 0.6        0.         3.         0.6       ]"
4,1,1,4,1,1,5,0,1,4,3,1,3,5,1,4,1,0,4,1,0,5,0,0,4,3,0,3,5,0,[1.  0.  0.  0.6 0.9 0.6 0.  0.5 0.6 0.6 2.3 1.  2.1 0.3 1.9 1.7],"[0.89285714 1.         0.9        1.1        0.         1.2
 1.1        0.9        0.5        1.         0.5        0.6
 4.4        1.2        0.         1.8       ]"
8,5,1,7,0,1,4,3,1,0,1,1,7,2,1,8,5,0,7,0,0,4,3,0,0,1,0,7,2,0,"[0.95833333 0.3        0.3        0.3        0.         0.3
 2.5        0.3        2.7        0.6        2.1        2.8
 2.4        2.6        3.3        1.        ]","[0.8974359 1.3       0.6       0.6       0.        0.3       0.3
 2.5       0.        1.3       0.        1.1       0.3       0.3
 0.5       0.6      ]"
2,4,1,3,4,1,1,2,1,0,4,1,2,3,1,2,4,0,3,4,0,1,2,0,0,4,0,2,3,0,"[0.94871795 0.         0.         1.6        0.3        0.6
 0.         0.6        0.         0.         1.1        1.8
 0.6        2.5        1.2        0.8       ]",[0.8 1.6 0.5 1.1 1.3 1.6 0.5 0.5 0.  0.  0.  1.1 1.8 1.2 1.1 1.3]
3,2,1,3,4,1,2,3,1,1,2,1,4,1,1,3,2,0,3,4,0,2,3,0,1,2,0,4,1,0,"[0.88888889 0.         0.5        0.6        1.3        1.4
 1.1        1.4        1.         0.3        0.8        2.3
 1.3        0.3        0.6        0.8       ]","[0.92592593 0.6        0.         0.         0.         0.6
 0.6        0.         0.9        0.9        0.3        1.1
 1.5        0.3        2.5        1.6       ]"
2,4,1,4,1,1,3,0,1,2,1,1,5,1,1,2,4,0,4,1,0,3,0,0,2,1,0,5,1,0,"[0.97058824 0.         0.6        1.4        1.         1.7
 0.3        1.8        2.6        0.3        2.3        1.6
 2.4        0.5        1.2        0.9       ]","[0.89285714 1.3        0.         0.         0.         0.9
 1.1        0.         1.9        1.         0.6        2.
 0.3        0.6        1.4        0.8       ]"
3,1,1,6,2,1,7,0,1,5,2,1,2,4,1,3,1,0,6,2,0,7,0,0,5,2,0,2,4,0,"[0.90625 0.      0.3     0.6     0.3     0.3     0.3     0.      0.
 1.2     0.      1.      0.9     0.6     0.8     2.7    ]","[0.89473684 0.3        0.8        0.5        0.         1.
 1.3        0.5        0.         0.         0.8        0.9
 2.9        1.6        2.3        0.        ]"
2,1,1,1,2,1,3,4,1,2,4,1,1,3,1,2,1,0,1,2,0,3,4,0,2,4,0,1,3,0,"[0.94117647 0.         0.3        0.         0.         0.3
 0.5        1.1        1.2        0.6        1.2        0.
 0.         0.6        0.9        0.3       ]","[0.89285714 0.         1.3        0.9        0.6        0.3
 0.8        0.5        0.6        0.9        0.3        0.3
 1.         0.         0.         0.        ]"
6,3,1,2,3,1,5,4,1,3,8,1,3,1,1,6,3,0,2,3,0,5,4,0,3,8,0,3,1,0,"[0.85294118 0.         0.6        0.         1.         1.
 0.6        0.6        0.8        0.3        0.3        0.3
 1.7        2.4        1.2        0.        ]","[0.85714286 0.6        0.6        0.3        0.         1.
 0.6        0.9        0.3        0.         0.3        0.
 0.9        0.9        1.2        0.3       ]"
